sample	pattern	L1 	L2	t1	t2	tp	rate	W	freq	Q	Tmax	Stiff
1558	2	0.006137766	0.002892705	2.41E-07	6.35E-07	3.00E-05	0	0.000245516	19.20201094	0.178159033	156.8872502	6.52E-05
1559	2	0.005233627	0.002285648	2.34E-07	8.90E-07	1.83E-05	0	0.000154634	56.22128221	0.386706628	341.4820098	0.000764697
1560	2	0.00425883	0.003163392	2.19E-07	9.46E-07	1.42E-05	0	0.00020135	78.46975491	0.361388469	334.8298705	0.000510982
1561	2	0.004700199	0.0024794	2.26E-07	9.17E-07	1.77E-05	0	0.000163611	66.47716216	0.390140014	360.0212442	0.000264246
1562	2	0.004923701	0.002557012	1.66E-07	7.58E-07	1.57E-05	0	0.00014861	49.71563924	0.381371305	342.9085494	0.000312294
1563	2	0.005570079	0.003913847	1.69E-07	9.64E-07	2.14E-05	0	0.000138703	47.51372187	0.757662195	525.3641369	0.000297645
1564	2	0.005816954	0.003303159	1.83E-07	8.09E-07	1.05E-05	0	0.000104455	59.97182826	0.68765379	481.8043766	0.000223013
1565	2	0.006194097	0.002215625	2.19E-07	9.10E-07	2.58E-05	0	0.000241894	31.50704864	0.259217801	232.8621762	0.000515951
1566	2	0.006786152	0.00259604	2.50E-07	8.22E-07	2.31E-05	0	0.00028907	24.39459132	0.199109685	171.4511223	2.09E-05
1567	2	0.003898549	0.003963036	1.67E-07	9.76E-07	2.91E-05	0	0.000135003	71.34567514	0.753783171	621.7918161	0.001452169
1568	2	0.003217239	0.002536417	2.05E-07	9.10E-07	2.21E-05	0	0.000163219	101.1396414	0.379658008	423.5571488	0.000575776
1569	2	0.00473341	0.003685558	2.13E-07	7.09E-07	2.03E-05	0	0.00027768	34.11100502	0.1926028	178.0472155	4.16E-05
1570	2	0.003697184	0.003640137	1.68E-07	6.39E-07	1.06E-05	0	0.000102035	86.60006019	0.493485236	444.0200743	0.000312503
1571	2	0.006869787	0.003776075	1.55E-07	8.68E-07	2.95E-05	0	0.000144053	25.01585596	0.67279206	425.718296	0.000131302
1572	2	0.003336234	0.00271773	2.23E-07	8.41E-07	1.90E-05	0	0.000282561	76.85518807	0.184393713	222.9922509	0.000242361
1573	2	0.003012709	0.003020159	1.64E-07	8.02E-07	2.14E-05	0	0.000228434	78.03270899	0.258940917	299.5008148	0.000332468
1574	2	0.003827735	0.002680374	1.83E-07	8.46E-07	2.18E-05	0	0.000237585	59.42937823	0.24972318	272.767783	0.000776035
1575	2	0.003665751	0.003304455	2.27E-07	7.58E-07	1.79E-05	0	0.000238424	63.39052483	0.218009535	228.0365557	0.000617527
1576	2	0.003950692	0.003897765	1.64E-07	8.05E-07	1.08E-05	0	0.000162482	82.00255394	0.445915806	392.1876402	0.000798729
1577	2	0.00428708	0.003896645	1.71E-07	7.96E-07	1.89E-05	0	0.00026417	44.59397401	0.261759176	238.7224379	0.000166341
1578	2	0.003069921	0.003577031	2.04E-07	6.18E-07	2.03E-05	0	0.000189125	64.81445459	0.222378441	241.3367545	0.000379664
1579	2	0.00496546	0.003319779	2.01E-07	8.97E-07	2.89E-05	0	0.000259865	36.05439501	0.283794046	251.47541	0.002059102
1580	2	0.004750906	0.002180625	2.43E-07	7.51E-07	2.52E-05	0	0.000260759	38.49174094	0.164106527	183.6687806	0.000301942
1581	2	0.006216945	0.003191587	1.82E-07	8.99E-07	1.95E-05	0	0.000203118	33.951428	0.398592954	300.9476513	0.000144835
1582	2	0.004920379	0.002848034	1.68E-07	7.12E-07	2.76E-05	0	0.000274771	27.00623445	0.18877974	188.3223787	7.98E-05
1583	2	0.004958347	0.003212563	2.22E-07	6.56E-07	2.17E-05	0	0.000139	39.01538169	0.343224884	288.4757879	0.000412586
1584	2	0.003253351	0.002127803	2.44E-07	8.08E-07	1.30E-05	0	0.000229318	106.5252046	0.186687997	244.8059582	0.000276888
1585	2	0.005335129	0.002624668	2.17E-07	7.59E-07	1.44E-05	0	0.000148164	49.86217277	0.354896055	302.4680977	0.000211814
1586	2	0.004545503	0.002067003	1.85E-07	8.21E-07	2.12E-05	0	0.000113363	63.34943709	0.492059677	460.3911984	0.000259103
1587	2	0.005327759	0.002951715	2.16E-07	9.14E-07	1.38E-05	0	0.000292302	47.39962324	0.23549249	216.7475519	0.00263492
1588	2	0.005140245	0.003829035	2.15E-07	6.61E-07	1.10E-05	0	0.00010301	58.19765514	0.521539934	386.2265206	0.000249966
1589	2	0.00378545	0.003055425	1.65E-07	6.29E-07	2.11E-05	0	0.000296257	37.62609483	0.142355867	163.4365178	0.000120219
1590	2	0.003651445	0.002313196	1.66E-07	6.31E-07	2.44E-05	0	0.000189253	46.20694929	0.201529115	238.9904103	0.000113762
1591	2	0.005040477	0.003210287	2.38E-07	6.49E-07	1.58E-05	0	0.000112468	49.7560124	0.415553978	333.5670837	0.000184542
1592	2	0.003574132	0.002135931	1.69E-07	9.07E-07	2.80E-05	0	0.000203654	68.77274984	0.301417426	356.3438715	0.000242657
1593	2	0.006378528	0.002457513	1.93E-07	7.47E-07	2.39E-05	0	0.000288876	21.95308437	0.178173815	165.1584602	5.18E-05
1594	2	0.003871545	0.003506008	2.02E-07	9.04E-07	2.76E-05	0	0.000147496	68.38438881	0.517206034	459.7917676	0.000521418
1595	2	0.006758775	0.002054304	2.06E-07	9.56E-07	1.33E-05	0	0.000185049	44.58276048	0.377014885	303.244789	0.000129802
1596	2	0.004307584	0.003135182	2.33E-07	7.57E-07	2.24E-05	0	0.00029303	41.73875303	0.174513802	180.8275001	0.000251171
1597	2	0.006313883	0.003626805	2.46E-07	6.73E-07	2.34E-05	0	0.000247119	21.55955404	0.208640492	165.2414943	0.00012232
1598	2	0.006278206	0.003362036	1.83E-07	6.14E-07	1.24E-05	0	0.000156743	29.48723621	0.310508165	233.7306312	6.38E-05
1599	2	0.006352944	0.003802705	1.95E-07	9.95E-07	1.07E-05	0	0.00027189	44.1090426	0.359114823	263.0266635	0.000152215
1600	2	0.005114227	0.003950917	2.38E-07	6.65E-07	1.71E-05	0	0.000111601	47.46944764	0.481018495	356.7382235	0.000399906
1601	2	0.004776464	0.002882187	1.83E-07	9.66E-07	1.99E-05	0	0.000242047	51.6026979	0.327058527	304.1282619	0.000176933
1602	2	0.005658565	0.003663563	1.76E-07	9.08E-07	1.82E-05	0	0.000111131	52.33828551	0.829737756	566.3115605	0.000338897
1603	2	0.006482596	0.003944601	1.62E-07	8.03E-07	2.51E-05	0	0.000121997	29.14276083	0.699261445	445.7535637	0.000158369
1604	2	0.003135454	0.002882195	1.63E-07	9.89E-07	2.88E-05	0	0.000286624	76.22075079	0.277098593	323.6514376	0.000364095
1605	2	0.006935033	0.003386072	2.20E-07	7.49E-07	1.13E-05	0	0.00018869	32.80476514	0.321527836	228.6243521	0.00031814
1606	2	0.005171949	0.003080324	2.29E-07	8.41E-07	2.89E-05	0	0.000226244	34.80784442	0.277057584	243.682779	0.000339346
1607	2	0.00651535	0.002245373	2.31E-07	9.91E-07	1.46E-05	0	0.000282547	40.96748359	0.245107044	219.3575372	0.000140109
1608	2	0.005705471	0.003450132	2.19E-07	9.19E-07	2.06E-05	0	0.000250928	36.78253749	0.309904181	249.2232338	0.000169527
1609	2	0.005014217	0.003814081	1.62E-07	9.41E-07	1.35E-05	0	0.000252833	51.68656412	0.370177937	304.3148449	0.000171473
1610	2	0.004837329	0.003212127	1.86E-07	7.61E-07	2.46E-05	0	0.000291026	31.35409829	0.197834843	190.1011603	0.000595145
1611	2	0.006515195	0.003219464	2.47E-07	8.54E-07	2.55E-05	0	0.000279701	24.97719908	0.237848182	189.8670531	6.11E-05
1612	2	0.003906262	0.002202533	2.33E-07	7.70E-07	2.45E-05	0	0.00028735	51.18609589	0.146906561	185.516439	6.59E-05
1613	2	0.00418613	0.0026244	2.05E-07	8.21E-07	2.28E-05	0	0.00021933	52.41542456	0.252079153	262.7904356	0.00141541
1614	2	0.003644699	0.002835817	1.87E-07	6.32E-07	1.47E-05	0	0.000298868	50.2573212	0.129143896	157.0870439	0.000316576
1615	2	0.006637215	0.003581574	1.64E-07	8.20E-07	1.11E-05	0	0.000235311	32.69548997	0.330676632	242.0777157	8.83E-05
1616	2	0.006289122	0.003822804	1.65E-07	7.22E-07	2.56E-05	0	0.000197446	21.50016808	0.345833682	251.4392146	0.000187239
1617	2	0.005196697	0.003756433	2.49E-07	6.08E-07	1.70E-05	0	0.000206929	32.6658164	0.218291586	185.6394256	0.000187431
1618	2	0.005991271	0.003940026	2.20E-07	7.09E-07	2.90E-05	0	0.000281534	20.00387559	0.205283881	164.6971048	0.000139198
1619	2	0.004829698	0.003466342	2.06E-07	9.98E-07	1.78E-05	0	0.000276337	53.08754227	0.309664696	272.5142454	0.000260467
1620	2	0.006573078	0.002772	2.23E-07	9.65E-07	2.81E-05	0	0.00011629	38.85948485	0.720880093	481.7489169	0.000281734
1621	2	0.003133366	0.003144819	1.51E-07	6.79E-07	1.04E-05	0	0.000258454	79.01325275	0.18777421	220.5782799	4.52E-05
1622	2	0.003763318	0.003904165	2.27E-07	9.27E-07	1.85E-05	0	0.000160044	88.49773318	0.486937495	426.5992845	0.00066563
1623	2	0.005721162	0.003717031	2.37E-07	9.59E-07	2.69E-05	0	0.00019703	37.99832862	0.431550575	319.39946	0.001304985
1624	2	0.004954162	0.002130668	1.96E-07	8.38E-07	1.22E-05	0	0.000168757	64.17467126	0.325099173	313.6314901	0.000154974
1625	2	0.004056261	0.003160361	1.94E-07	7.66E-07	1.11E-05	0	0.000151939	80.74041884	0.375327474	351.1628969	0.000614377
1626	2	0.003976712	0.00341819	2.16E-07	6.48E-07	1.26E-05	0	0.000115594	74.95754314	0.400745036	360.8952417	0.000397619
1627	2	0.00594096	0.0031123	2.33E-07	6.42E-07	1.51E-05	0	0.000110825	39.37173381	0.429417052	315.7310812	0.000147101
1628	2	0.005626216	0.002554873	2.21E-07	6.52E-07	2.05E-05	0	0.000109178	37.55151882	0.408198266	325.4227477	0.0001377
1629	2	0.003405223	0.00293787	2.21E-07	8.41E-07	1.41E-05	0	0.000223757	92.76156898	0.250667229	276.7803995	0.000318347
1630	2	0.0057966	0.002629657	2.30E-07	6.71E-07	1.48E-05	0	0.000218946	32.80620957	0.201227587	182.6462053	0.000226412
1631	2	0.006472932	0.003637337	2.09E-07	6.01E-07	2.89E-05	0	0.000258495	15.2116237	0.181999988	146.4106645	4.05E-05
1632	2	0.004597314	0.003746899	2.17E-07	6.97E-07	1.34E-05	0	0.000272225	43.48588391	0.190066679	177.2314278	0.000148641
1633	2	0.004306564	0.002650303	1.90E-07	9.05E-07	1.33E-05	0	0.000237658	69.80031549	0.276150046	283.0312198	0.000182421
1634	2	0.005573266	0.003642707	1.88E-07	6.45E-07	2.72E-05	0	0.000242637	20.98708863	0.209412095	176.981669	5.75E-05
1635	2	0.005300041	0.003482276	2.25E-07	8.22E-07	2.60E-05	0	0.000234069	33.27257882	0.276217171	231.7814195	0.000130283
1636	2	0.00514043	0.003371852	2.46E-07	8.51E-07	2.64E-05	0	0.000137793	46.7325051	0.496014373	383.8340541	0.000399437
1637	2	0.006005902	0.002443161	1.92E-07	9.16E-07	1.80E-05	0	0.000109022	52.14484666	0.691667177	506.4825719	0.000226017
1638	2	0.003804181	0.002085726	2.14E-07	7.01E-07	1.84E-05	0	0.000134367	71.44217375	0.297729925	327.8554677	0.001214851
1639	2	0.006537823	0.002682028	1.71E-07	9.18E-07	1.05E-05	0	0.000107956	58.06787351	0.779081009	528.7422455	0.000192584
1640	2	0.005119275	0.003866734	2.10E-07	8.40E-07	2.29E-05	0	0.000284386	34.20948567	0.250861921	212.4448852	0.000101748
1641	2	0.003877029	0.003769809	1.55E-07	9.25E-07	1.07E-05	0	0.000183008	95.14985122	0.492508198	440.31377	0.000428167
1642	2	0.005378666	0.002393591	2.30E-07	6.84E-07	1.35E-05	0	0.000222768	39.58463669	0.187852951	184.6135293	0.000116369
1643	2	0.006764226	0.00332313	1.71E-07	9.65E-07	1.76E-05	0	0.000106996	44.89435157	0.963554269	596.0472716	0.00023714
1644	2	0.00390938	0.003813773	2.37E-07	8.33E-07	2.12E-05	0	0.000100218	86.62654733	0.684462083	558.1670876	0.000695558
1645	2	0.003507448	0.002429282	2.33E-07	7.55E-07	1.64E-05	0	0.000152356	89.03861135	0.294706935	326.0847235	0.000320799
1646	2	0.004186096	0.002856356	1.69E-07	8.27E-07	2.32E-05	0	0.000237116	47.6663736	0.265053436	270.1717828	0.000250464
1647	2	0.004414962	0.003913581	1.74E-07	8.99E-07	1.78E-05	0	0.000268951	50.99495591	0.30597195	270.0793975	0.000221695
1648	2	0.004487936	0.003415212	1.85E-07	9.51E-07	2.50E-05	0	0.000186885	54.12820462	0.457042524	392.9996998	0.000446845
1649	2	0.004602643	0.002745876	1.94E-07	7.52E-07	1.15E-05	0	0.000188056	59.71873136	0.276146459	265.4034781	0.00016511
1650	2	0.005426107	0.002609568	1.91E-07	6.40E-07	1.95E-05	0	0.000158482	31.97416571	0.276864138	243.9715005	8.68E-05
1651	2	0.00306513	0.003768831	1.71E-07	8.73E-07	1.31E-05	0	0.000294863	95.20284768	0.245755707	262.9945497	0.000408072
1652	2	0.005010649	0.003782816	2.23E-07	7.99E-07	2.21E-05	0	0.000169858	42.93990001	0.388662024	308.7174648	0.000213139
1653	2	0.005104858	0.00359383	1.77E-07	7.17E-07	1.70E-05	0	0.000275195	32.0264283	0.210264494	187.6777353	0.0001017
1654	2	0.003373277	0.002413361	1.80E-07	7.41E-07	2.45E-05	0	0.000277265	55.53271538	0.164286905	211.024909	3.54E-05
1655	2	0.003207705	0.002157118	1.51E-07	6.77E-07	1.05E-05	0	0.000193753	89.80932422	0.20726399	268.0238641	0.000567743
1656	2	0.00397353	0.003839834	2.22E-07	7.95E-07	1.16E-05	0	0.000206013	76.38300239	0.297841129	273.7349861	0.001294932
1657	2	0.005664201	0.003215425	1.92E-07	6.44E-07	2.63E-05	0	0.000149861	26.09204522	0.330758758	262.3372918	0.000158204
1658	2	0.005036714	0.003608265	2.01E-07	7.21E-07	2.72E-05	0	0.000111479	40.04805018	0.542619328	411.4695538	0.000295809
1659	2	0.005923027	0.003801759	1.96E-07	7.88E-07	1.31E-05	0	0.000292359	32.49715138	0.230910765	186.2862244	0.000266172
1660	2	0.006505019	0.002977259	1.91E-07	6.51E-07	2.85E-05	0	0.000101116	24.72868298	0.519559586	356.8918433	0.000105935
1661	2	0.003745554	0.002648122	1.55E-07	6.58E-07	2.46E-05	0	0.000196456	43.93169099	0.225904587	250.8625042	0.000125149
1662	2	0.004352259	0.002473534	1.95E-07	6.74E-07	1.65E-05	0	0.000152794	52.90542072	0.282096293	282.2173467	0.000190262
1663	2	0.006320309	0.00339272	1.83E-07	8.32E-07	1.58E-05	0	0.000152794	37.64894275	0.496347513	349.4651364	0.000157127
1664	2	0.004039605	0.00335416	2.02E-07	6.31E-07	1.11E-05	0	0.000151746	65.30872444	0.289365239	274.3058902	0.000188831
1665	2	0.00475971	0.002568578	2.18E-07	9.80E-07	2.55E-05	0	0.000227228	51.07414076	0.312893319	300.4821706	0.000208206
1666	2	0.006014326	0.003493633	2.09E-07	9.09E-07	1.78E-05	0	0.000221058	37.38420566	0.361228445	274.3325839	0.000176439
1667	2	0.003989731	0.002580404	1.52E-07	7.39E-07	1.28E-05	0	0.000182307	65.3012591	0.292432664	307.4672585	0.000148143
1668	2	0.003612273	0.003658018	2.24E-07	6.40E-07	2.64E-05	0	0.000145422	53.67651239	0.315583942	300.9339874	0.000889897
1669	2	0.003427765	0.003325552	2.45E-07	9.26E-07	2.25E-05	0	0.000165654	94.58059951	0.415798764	406.0973759	0.000660516
1670	2	0.004109472	0.002868754	1.85E-07	9.51E-07	1.01E-05	0	0.00023929	88.76291944	0.307821947	310.9563783	0.000776142
1671	2	0.004352252	0.002609967	2.15E-07	9.68E-07	2.79E-05	0	0.000299436	49.6172749	0.225488553	241.3189917	0.00022378
1672	2	0.003291536	0.002259237	2.48E-07	6.36E-07	2.37E-05	0	0.000285793	55.47121603	0.110753119	155.6049271	0.00012681
1673	2	0.003567265	0.003768831	1.52E-07	7.37E-07	1.48E-05	0	0.000296913	56.10176628	0.202039248	209.3070557	0.000247329
1674	2	0.006386392	0.003589023	2.40E-07	9.12E-07	2.67E-05	0	0.000164219	33.19136576	0.494523628	338.503497	0.000188457
1675	2	0.005970982	0.003328989	1.79E-07	7.35E-07	2.82E-05	0	0.00010645	30.96092223	0.612977085	426.4932233	0.00015941
1676	2	0.005785431	0.00241754	2.32E-07	6.87E-07	1.20E-05	0	0.000223901	37.78031758	0.191605229	180.1292104	0.000121904
1677	2	0.003415259	0.003598124	2.40E-07	7.25E-07	1.56E-05	0	0.000101356	105.6491289	0.524788915	478.6470723	0.000642716
1678	2	0.004983487	0.003976964	2.24E-07	7.24E-07	2.20E-05	0	0.000256336	32.3793678	0.225686536	193.3196796	0.000125637
1679	2	0.003446132	0.003158659	2.37E-07	8.76E-07	1.49E-05	0	0.000168544	106.3659422	0.366349956	369.3972233	0.000848806
1680	2	0.005181759	0.002135145	1.91E-07	6.95E-07	1.98E-05	0	0.000261213	32.16330363	0.158963786	173.2400735	0.0001245
1681	2	0.004511392	0.003035956	1.59E-07	9.64E-07	1.42E-05	0	0.000176413	72.6556627	0.500140355	442.6497895	0.000338454
1682	2	0.005641121	0.003516747	1.67E-07	8.07E-07	2.99E-05	0	0.000241522	25.02443972	0.305477971	247.2058303	9.46E-05
1683	2	0.003322269	0.002086616	1.99E-07	7.79E-07	1.97E-05	0	0.000133178	93.6532594	0.345904819	401.5435952	0.000510236
1684	2	0.004442626	0.003761444	2.24E-07	7.67E-07	2.81E-05	0	0.000118861	51.27701302	0.529218889	423.5178936	0.000385249
1685	2	0.003725305	0.003893174	1.60E-07	7.55E-07	1.58E-05	0	0.000114617	80.1060708	0.593797047	514.1435727	0.000487747
1686	2	0.003778432	0.00283497	1.79E-07	8.81E-07	1.48E-05	0	0.000291897	70.28784329	0.218168506	243.0728203	0.003309763
1687	2	0.004221849	0.002309831	2.06E-07	9.16E-07	1.89E-05	0	0.000299164	59.66420977	0.194876249	226.1166802	0.000160791
1688	2	0.004746347	0.002608882	1.75E-07	9.84E-07	1.45E-05	0	0.000179122	70.70320092	0.454112211	412.2104014	0.000306755
1689	2	0.003898098	0.002540049	1.92E-07	9.99E-07	2.82E-05	0	0.000210085	67.05442921	0.355269534	372.316268	0.000514368
1690	2	0.005385343	0.00215829	2.08E-07	9.59E-07	1.93E-05	0	0.000179679	52.83008791	0.378789237	342.3826816	0.000208795
1691	2	0.003417844	0.003304473	2.49E-07	8.71E-07	1.86E-05	0	0.00023096	84.91337951	0.259604055	272.4562712	0.000392437
1692	2	0.005354982	0.00349011	2.14E-07	8.01E-07	2.88E-05	0	0.000221069	30.47364003	0.291456387	240.9734726	0.000369888
1693	2	0.005555695	0.003405315	2.36E-07	7.52E-07	2.42E-05	0	0.000204704	31.19381335	0.283380846	230.9762293	0.000117921
1694	2	0.004453958	0.002869352	2.19E-07	6.91E-07	2.96E-05	0	0.000295134	30.97629605	0.149175857	161.1709034	0.000104141
1695	2	0.004158055	0.002676867	2.50E-07	9.16E-07	2.59E-05	0	0.000226474	59.20724094	0.268034854	275.4196374	0.000370084
1696	2	0.006245803	0.002896187	2.33E-07	6.51E-07	2.03E-05	0	0.000243186	23.07838069	0.183939467	159.6229023	5.12E-05
1697	2	0.003992585	0.003063801	1.88E-07	9.21E-07	2.34E-05	0	0.000296572	54.25605962	0.237896155	248.2895784	0.000254875
1698	2	0.006747285	0.003152545	1.58E-07	7.66E-07	1.36E-05	0	0.000299126	24.2947913	0.223872537	181.3712594	0.000527605
1699	2	0.005081545	0.003770565	2.15E-07	7.87E-07	1.19E-05	0	0.000293564	43.91622504	0.212192855	186.518675	0.000138533
1700	2	0.005480446	0.002312006	1.90E-07	9.53E-07	2.08E-05	0	0.000208735	44.82979402	0.344351822	311.9128832	0.000187586
1701	2	0.00476981	0.002367491	1.75E-07	7.14E-07	2.06E-05	0	0.000211967	37.74455045	0.220759949	226.8615518	8.25E-05
1702	2	0.004660583	0.003811361	1.81E-07	8.60E-07	1.58E-05	0	0.00015105	61.28579073	0.524765476	418.8008473	0.000366339
1703	2	0.004432732	0.003611835	2.04E-07	8.36E-07	1.46E-05	0	0.000120389	76.32687946	0.588052151	474.9862846	0.000480804
1704	2	0.005578578	0.003960277	1.60E-07	6.75E-07	1.02E-05	0	0.000267661	32.46809599	0.217320805	179.6468659	6.16E-05
1705	2	0.004925369	0.002937061	2.41E-07	7.67E-07	2.09E-05	0	0.000239802	39.6287098	0.217306222	206.2097736	0.000132498
1706	2	0.003316201	0.003018832	1.99E-07	9.42E-07	2.23E-05	0	0.000123483	110.2497933	0.607698914	593.5362289	0.002389921
1707	2	0.005427492	0.00232836	1.90E-07	8.13E-07	2.75E-05	0	0.000231808	31.34932179	0.240606217	231.020473	8.28E-05
1708	2	0.006150503	0.00225205	2.02E-07	9.60E-07	1.22E-05	0	0.000226914	48.7865812	0.308849861	269.9112744	0.000105083
1709	2	0.003323384	0.002822464	2.21E-07	6.40E-07	2.62E-05	0	0.000227562	51.91050774	0.166996596	198.9431558	0.000221155
1710	2	0.006592276	0.003243642	1.91E-07	8.59E-07	1.98E-05	0	0.000118751	37.37082563	0.671705468	441.6954807	0.00021933
1711	2	0.005549292	0.003900523	1.98E-07	8.41E-07	2.18E-05	0	0.000145052	40.72692643	0.539442873	386.9006332	0.000267496
1712	2	0.005673732	0.002313103	2.27E-07	6.85E-07	1.34E-05	0	0.000245151	35.57182284	0.168530745	167.221749	6.55E-05
1713	2	0.004024757	0.002325533	2.13E-07	7.00E-07	1.53E-05	0	0.000268786	54.03967781	0.148855676	180.4353074	0.000143539
1714	2	0.004589683	0.002209157	1.69E-07	7.45E-07	2.75E-05	0	0.000219954	36.17449012	0.220585071	237.528528	9.94E-05
1715	2	0.004032453	0.002716855	2.39E-07	9.60E-07	1.90E-05	0	0.00015377	88.17707018	0.444106662	423.1674218	0.000452194
1716	2	0.005215262	0.002357695	2.36E-07	6.93E-07	1.34E-05	0	0.000105345	58.44099935	0.420878556	354.0896498	0.000200194
1717	2	0.004289724	0.003110329	2.32E-07	9.22E-07	1.05E-05	0	0.000174301	94.718454	0.395097675	359.5669102	0.002235086
1718	2	0.004967479	0.002932104	1.54E-07	8.47E-07	2.16E-05	0	0.000159762	45.09092393	0.467219437	396.8923307	0.000205807
1719	2	0.004742664	0.002273266	1.80E-07	9.05E-07	1.07E-05	0	0.0001539	80.61124193	0.428187169	400.9673615	0.000314482
1720	2	0.006985074	0.002893892	1.65E-07	9.54E-07	1.06E-05	0	0.000123207	50.93551322	0.774164904	503.0393438	0.0017872
1721	2	0.00400342	0.00351935	2.40E-07	6.89E-07	2.35E-05	0	0.000263757	42.44908555	0.177781168	180.685881	0.000197567
1722	2	0.006795719	0.003748631	1.89E-07	9.75E-07	1.87E-05	0	0.000132505	40.19260183	0.785121833	486.3878892	0.000224677
1723	2	0.004239283	0.003362219	2.43E-07	9.79E-07	2.20E-05	0	0.000289775	58.75271189	0.255375789	246.4397927	0.00030522
1724	2	0.004616073	0.002082065	1.79E-07	6.13E-07	2.73E-05	0	0.000186509	31.20640815	0.192110977	209.9236748	7.68E-05
1725	2	0.003371234	0.002275583	1.74E-07	6.89E-07	2.74E-05	0	0.000252835	49.98763568	0.157538374	206.2188111	0.001001079
1726	2	0.004378858	0.00276956	2.09E-07	8.14E-07	1.67E-05	0	0.000270937	52.08080989	0.204431087	214.276577	0.000197316
1727	2	0.004062576	0.00386788	1.89E-07	8.73E-07	1.55E-05	0	0.000105592	92.20628786	0.759894498	609.2754941	0.001195672
1728	2	0.006762453	0.003067941	2.17E-07	8.43E-07	2.50E-05	0	0.000296264	22.27433644	0.226911047	183.1282864	0.000141055
1729	2	0.005910679	0.003714642	2.49E-07	9.04E-07	1.29E-05	0	0.000165261	53.13787869	0.465896713	332.7155846	0.000248568
1730	2	0.003115144	0.003389102	2.46E-07	8.92E-07	2.47E-05	0	0.000134922	108.8165309	0.490725776	482.9429729	0.001726663
1731	2	0.004421638	0.003149299	1.96E-07	9.33E-07	2.63E-05	0	0.00016479	57.03821686	0.47533682	416.0039425	0.000450175
1732	2	0.004846738	0.003347918	2.10E-07	6.54E-07	1.04E-05	0	0.000125022	59.20452969	0.387744275	321.2030659	0.000197476
1733	2	0.003893104	0.002898275	2.03E-07	9.96E-07	2.43E-05	0	0.000296011	62.81967665	0.251877825	269.3127908	0.001433934
1734	2	0.003214951	0.003273748	2.46E-07	7.08E-07	2.90E-05	0	0.000280447	54.52902794	0.158944956	184.5188632	0.001084729
1735	2	0.003778594	0.003467903	1.67E-07	6.42E-07	1.63E-05	0	0.000169753	54.37351376	0.283714258	277.723936	0.000191073
1736	2	0.004595849	0.002567835	1.81E-07	8.87E-07	2.89E-05	0	0.000117558	56.07291485	0.605852497	523.9449893	0.000318282
1737	2	0.004118138	0.003192318	2.33E-07	9.13E-07	2.11E-05	0	0.000107255	87.36453353	0.674133628	566.9882299	0.000628582
1738	2	0.005677487	0.003697977	1.57E-07	7.44E-07	1.52E-05	0	0.000186519	34.223222	0.369607949	283.996957	0.000127314
1739	2	0.004224284	0.003933177	1.63E-07	6.87E-07	2.79E-05	0	0.000224341	33.19802852	0.260258021	237.1162395	0.000145893
1740	2	0.00459265	0.002712179	2.15E-07	8.93E-07	2.46E-05	0	0.000291635	44.10771783	0.212657922	219.6329206	0.000158113
1741	2	0.003183818	0.002848722	1.51E-07	8.82E-07	2.56E-05	0	0.000212968	75.18462647	0.331492528	372.5981858	0.000324864
1742	2	0.003093181	0.002015128	2.49E-07	6.81E-07	2.65E-05	0	0.00017219	75.82773335	0.197777029	260.17798	0.000582829
1743	2	0.004845012	0.00222009	2.28E-07	7.81E-07	1.59E-05	0	0.00017168	55.44780205	0.279953785	274.0324122	0.000552971
1744	2	0.004929744	0.00286245	2.20E-07	8.70E-07	1.01E-05	0	0.000115798	86.87653163	0.570651812	462.6978964	0.000336578
1745	2	0.004842506	0.003555073	2.32E-07	8.53E-07	1.73E-05	0	0.0002775	45.6585191	0.237222346	212.9963488	0.000329636
1746	2	0.004003707	0.002132238	2.23E-07	9.07E-07	2.80E-05	0	0.000253365	57.89580689	0.212584402	251.7602229	0.000484866
1747	2	0.006787534	0.003071466	2.46E-07	9.91E-07	2.04E-05	0	0.000269072	31.90546919	0.29962023	229.0785762	0.000126934
1748	2	0.006592106	0.003862457	1.96E-07	9.04E-07	2.88E-05	0	0.00026214	23.10627739	0.334454327	239.9616232	8.87E-05
1749	2	0.006721568	0.002893915	2.33E-07	9.95E-07	1.74E-05	0	0.000134153	46.79275783	0.637334454	427.4430387	0.000225005
1750	2	0.006292662	0.003174115	2.46E-07	7.96E-07	1.51E-05	0	0.000235645	33.68769391	0.253215144	202.2196504	0.000244424
1751	2	0.006657967	0.00323415	1.82E-07	7.96E-07	1.81E-05	0	0.000116788	34.82884462	0.62315991	411.8181936	0.000198562
1752	2	0.005367838	0.003758031	2.05E-07	7.20E-07	2.79E-05	0	0.000258861	24.87850861	0.222832985	188.3996412	9.07E-05
1753	2	0.00610325	0.003197937	2.06E-07	7.20E-07	2.10E-05	0	0.000298366	22.92591686	0.180889363	157.6467196	0.000601066
1754	2	0.004933652	0.003369547	1.98E-07	8.99E-07	1.42E-05	0	0.000149697	65.01782943	0.517400919	414.4327587	0.000372311
1755	2	0.003391356	0.003417341	2.36E-07	9.16E-07	2.49E-05	0	0.000120904	102.1984893	0.594988333	549.141958	0.000863789
1756	2	0.0050835	0.003693265	2.34E-07	7.51E-07	1.54E-05	0	0.000125061	54.77395524	0.483986695	368.6590855	0.000246814
