Sample	pattern	L1 	L2	t1	t2	tp	rate	W	freq	Q	Tmax	Stiff		400	sample	10975	sec	27.4375
725	1	0.005713502	0.002117655	1.72E-07	6.67E-07	2.86E-05	0.469345407	0.000203046	20.93573654	0.299925027	222.7878882	0.000160717						
726	1	0.005671201	0.002162923	1.73E-07	7.14E-07	2.83E-05	0.299448164	0.00014582	28.11841826	0.567322351	390.0306004	0.000460107						
727	1	0.005705163	0.003296981	2.20E-07	9.35E-07	2.45E-05	0.433498592	0.000103887	50.67328978	1.18756768	635.2487731	0.000946147						
728	1	0.006683507	0.002183356	2.05E-07	9.72E-07	1.40E-05	0.250695643	0.000205064	39.8630638	0.634310704	398.2728942	0.0005483						
729	1	0.005994909	0.002629337	1.69E-07	9.92E-07	2.43E-05	0.473287928	0.00026513	29.75353119	0.469903685	301.0901172	3.15E-04						
730	1	0.005757607	0.003061752	1.69E-07	7.97E-07	2.12E-05	0.281147443	0.000265656	26.85382081	0.431980534	269.2019211	0.000795631						
731	1	0.005110985	0.003615622	1.86E-07	8.19E-07	2.43E-05	0.45750276	0.000140502	41.90459405	0.736186528	425.098116	0.000606138						
732	1	0.003000356	0.003026354	2.07E-07	6.03E-07	2.78E-05	0.349451832	0.000266639	50.77632087	0.201728374	181.2862891	0.002475092						
733	1	0.003609248	0.002704521	2.15E-07	9.73E-07	1.19E-05	0.222106943	0.000247756	106.6842984	0.473403935	368.3846982	0.004681223						
734	1	0.006028634	0.002926979	1.55E-07	9.37E-07	1.33E-05	0.308624349	0.000123015	54.54237761	1.273825111	712.6253784	8.58E-04						
735	1	0.004257545	0.003212179	2.18E-07	9.95E-07	2.99E-05	0.310023843	0.000251507	52.78790251	0.512918317	343.6348686	0.001216455						
736	1	0.006816055	0.002822165	1.72E-07	8.52E-07	1.03E-05	0.272104854	0.00010866	49.40869216	1.250267891	662.1193296	0.0007309						
737	1	0.00380186	0.003438715	1.94E-07	9.38E-07	1.78E-05	0.433544418	0.00026751	69.13534583	0.393898463	284.8877826	0.001412556						
738	1	0.003642294	0.00305768	1.96E-07	7.52E-07	1.19E-05	0.334334657	0.000151829	93.08402231	0.531093747	389.4294321	0.001108861						
739	1	0.004500449	0.002292519	1.82E-07	7.12E-07	2.64E-05	0.548800858	0.000168418	36.29857515	0.343335189	270.0391835	0.000210869						
740	1	0.004072118	0.003550864	2.11E-07	6.07E-07	2.40E-05	0.473557249	0.00010315	50.9983586	0.575795311	375.6411881	0.000676751						
741	1	0.006511607	0.002863612	2.13E-07	8.34E-07	1.45E-05	0.315054518	0.000256931	30.41889192	0.420825345	254.2778033	0.000894408						
742	1	0.006697502	0.00259695	2.04E-07	7.33E-07	1.47E-05	0.243074249	0.000209048	27.16362749	0.456687603	279.7789917	0.000415229						
743	1	0.003548621	0.002188855	1.81E-07	9.25E-07	2.03E-05	0.330661057	0.000273295	71.38585215	0.338554628	301.3877304	0.000964069						
744	1	0.003878467	0.003036447	1.85E-07	9.44E-07	1.52E-05	0.433120622	0.000268744	71.75616217	0.381275354	286.2848903	0.000754645						
745	1	0.005877622	0.002687048	1.51E-07	6.77E-07	2.01E-05	0.420016576	0.000104848	32.5475229	0.787012152	476.0137924	0.000333464						
746	1	0.004104736	0.003392482	2.38E-07	6.10E-07	1.68E-05	0.232004463	0.000184281	50.55302582	0.391492122	271.855154	0.001278163						
747	1	0.003317415	0.002144752	2.40E-07	9.88E-07	1.78E-05	0.421325432	0.000162717	123.0205879	0.500977393	437.6221257	0.001303495						
748	1	0.006168192	0.003596628	2.36E-07	9.19E-07	1.01E-05	0.207184897	0.00028398	43.7797706	0.521860088	293.3850742	0.001311205						
749	1	0.003117666	0.003422904	2.04E-07	8.10E-07	2.00E-05	0.29201625	0.000113134	117.2562781	0.853992293	600.0551798	0.003178479						
750	1	0.003468161	0.003979542	1.57E-07	6.24E-07	2.32E-05	0.251405339	0.000168812	51.99586365	0.499997933	340.5764789	0.001251838						
751	1	0.005548543	0.003492976	2.31E-07	7.08E-07	1.87E-05	0.443256936	0.000180361	33.81663849	0.437286362	261.5918174	0.000399342						
752	1	0.00608035	0.003882248	1.63E-07	7.02E-07	1.76E-05	0.336380498	0.000298747	21.57155264	0.349265766	202.8470829	0.000187573						
753	1	0.006598208	0.002474963	1.72E-07	9.96E-07	2.90E-05	0.401652336	0.000227643	26.18823222	0.603128047	367.5624532	0.000351808						
754	1	0.004432473	0.003536904	2.28E-07	6.12E-07	1.10E-05	0.51987465	0.000164684	53.32226999	0.33310858	228.7745151	0.006032508						
755	1	0.005520919	0.003965595	1.66E-07	8.47E-07	1.62E-05	0.550731823	0.000117016	48.30337438	0.957572501	504.4324876	0.000499555						
756	1	0.005362806	0.002606246	1.67E-07	7.36E-07	1.13E-05	0.29771423	0.000230698	39.47461378	0.387379402	268.6801165	0.000818989						
757	1	0.006031673	0.002598028	1.92E-07	6.22E-07	1.06E-05	0.30836226	0.000137316	37.39033318	0.523993169	331.5685661	0.000395226						
758	1	0.003264973	0.002666987	1.55E-07	6.41E-07	1.14E-05	0.324719125	0.000280903	65.5756301	0.219307388	195.463622	0.000436495						
759	1	0.005367076	0.00275525	2.45E-07	8.97E-07	2.77E-05	0.475851945	0.000219779	35.32646709	0.410005881	271.6020621	0.000335998						
760	1	0.004564466	0.002446547	1.63E-07	6.69E-07	2.88E-05	0.551822797	0.000106896	38.066412	0.55642907	401.9881257	0.002236973						
761	1	0.00508931	0.003616495	1.95E-07	7.39E-07	2.51E-05	0.422642671	0.000172043	34.12106732	0.519640827	313.0451013	0.00067028						
762	1	0.006554885	0.003680328	1.74E-07	7.74E-07	2.66E-05	0.503181574	0.000130541	25.50297587	0.807119836	411.8658279	0.000334233						
763	1	0.006506034	0.003004247	2.07E-07	9.41E-07	2.97E-05	0.340273177	0.000258043	24.42570184	0.512485589	297.17879	0.000381325						
764	1	0.005007619	0.002510425	2.01E-07	6.31E-07	1.11E-05	0.446761351	0.000226998	38.37970944	0.244185938	185.9169513	0.000798259						
765	1	0.003325894	0.003219041	2.04E-07	9.42E-07	2.29E-05	0.242700265	0.000154327	103.6847519	0.812804807	576.3395444	0.003409408						
766	1	0.003242054	0.003243766	2.20E-07	7.10E-07	1.84E-05	0.232863489	0.000173165	83.45805725	0.464052114	350.4003532	0.0018642						
767	1	0.003279079	0.002241779	2.18E-07	6.88E-07	1.47E-05	0.490844496	0.000101727	106.2111024	0.483791897	418.356905	0.001032331						
768	1	0.005244137	0.003103945	2.24E-07	9.30E-07	1.79E-05	0.278297284	0.000127189	62.67401805	1.034511377	605.9422033	0.001525934						
769	1	0.005881197	0.00333927	1.56E-07	7.54E-07	1.98E-05	0.259124462	0.000254832	25.03639099	0.464377521	277.6930282	0.001089332						
770	1	0.004942136	0.00214367	2.29E-07	7.57E-07	1.47E-05	0.231601904	0.000116114	63.10254225	0.711437976	507.0204472	0.001021677						
771	1	0.006709715	0.002409431	2.46E-07	7.36E-07	2.92E-05	0.225369135	0.000168629	23.00536259	0.548403985	333.4475969	0.000776639						
772	1	0.005449893	0.003111227	2.41E-07	6.80E-07	2.58E-05	0.588860336	0.000169544	27.70428952	0.35522042	229.3247321	0.000203102						
773	1	0.00634421	0.003423611	1.71E-07	6.06E-07	1.42E-05	0.243383231	0.000207294	22.82157074	0.428098077	248.8857607	0.000254284						
774	1	0.006415047	0.003821702	1.83E-07	7.88E-07	1.01E-05	0.39408889	0.000162182	41.15607908	0.712445817	372.966481	0.000446571						
775	1	0.004048662	0.003366224	2.41E-07	8.28E-07	1.53E-05	0.225697902	0.000285694	62.9827177	0.36342864	253.6560658	0.00111107						
776	1	0.005505207	0.003896557	2.02E-07	9.83E-07	1.54E-05	0.564476972	0.000205398	47.25418249	0.588982217	333.6131693	0.000582251						
777	1	0.003858741	0.003653571	1.64E-07	7.75E-07	2.75E-05	0.398808873	0.000240862	43.8373603	0.387589382	271.8287456	0.000541298						
778	1	0.005438387	0.002155657	1.74E-07	6.10E-07	2.69E-05	0.420166355	0.000102973	29.80428085	0.572213192	396.0493748	0.000280203						
779	1	0.003478685	0.003175898	2.12E-07	8.99E-07	1.62E-05	0.24041871	0.000283301	83.37225658	0.392179114	292.6247423	0.001476472						
780	1	0.004124418	0.003815011	1.61E-07	9.16E-07	1.20E-05	0.270753772	0.000253589	73.01791313	0.577769411	369.8503001	0.001263741						
781	1	0.003081687	0.003667278	1.97E-07	6.43E-07	1.18E-05	0.267189143	0.000123026	113.2534081	0.600636225	430.6172974	0.003640582						
782	1	0.006890041	0.002572007	2.10E-07	9.41E-07	1.49E-05	0.360316283	0.000245434	32.24819047	0.489054361	293.6949674	0.000266104						
783	1	0.004242402	0.003307598	1.89E-07	6.48E-07	2.96E-05	0.403107463	0.00020365	33.05015676	0.333678012	235.81052	0.000855377						
784	1	0.004300088	0.002394543	2.36E-07	7.07E-07	2.08E-05	0.585302789	0.000210293	41.50950755	0.235331051	196.7107952	0.000219215						
785	1	0.004078302	0.002531435	1.81E-07	8.23E-07	1.76E-05	0.470471647	0.000149153	67.80632351	0.526747035	398.1874886	0.00054508						
786	1	0.004045177	0.003922973	2.00E-07	7.71E-07	2.14E-05	0.263991323	0.000222608	51.68992432	0.477024073	308.0426819	0.001078663						
787	1	0.003356708	0.002626269	2.11E-07	7.51E-07	2.85E-05	0.466783229	0.000111403	78.06818965	0.5691785	451.8478074	0.001074364						
788	1	0.0054686	0.002295772	1.53E-07	8.29E-07	1.06E-05	0.285615338	0.000242307	43.84540372	0.43874003	313.6147912	0.000407746						
789	1	0.004020748	0.003917186	1.68E-07	9.19E-07	1.08E-05	0.306796079	0.000161832	99.74316135	0.87867492	539.5443971	0.001978054						
790	1	0.003487502	0.003214756	2.15E-07	9.50E-07	2.79E-05	0.392689277	0.000110636	101.6889661	0.977212497	661.2738053	0.002523134						
791	1	0.003300386	0.002181442	1.70E-07	9.11E-07	1.81E-05	0.259187187	0.000265408	84.35695885	0.371863234	338.5411946	0.00794725						
792	1	0.005931659	0.002299783	2.34E-07	8.18E-07	2.92E-05	0.573533357	0.000115099	34.44873641	0.642700484	404.3658079	0.000384482						
793	1	0.004437696	0.002133861	2.47E-07	8.60E-07	1.84E-05	0.338835375	0.000219288	58.08447359	0.359145021	290.7391497	0.00063892						
794	1	0.003870506	0.002075683	1.65E-07	7.49E-07	2.75E-05	0.455107921	0.00018823	46.19990099	0.336927774	295.5560471	3.49E-04						
795	1	0.004551227	0.003674392	2.27E-07	6.50E-07	1.19E-05	0.351068154	0.000232064	47.54055956	0.316852784	210.6722487	0.000424414						
796	1	0.003431169	0.003247622	2.12E-07	9.65E-07	2.21E-05	0.430696395	0.000197069	89.4360872	0.51034073	380.5966063	0.003617613						
797	1	0.006928405	0.003037137	1.85E-07	9.93E-07	2.98E-05	0.496632137	0.000279231	21.16032356	0.477065771	269.6847561	0.000190391						
798	1	0.005658947	0.003466725	1.94E-07	7.60E-07	1.44E-05	0.576827866	0.000276326	29.10017911	0.279278665	179.4639207	0.000134678						
799	1	0.006795819	0.002212886	1.56E-07	6.65E-07	2.05E-05	0.2040583	0.00011395	24.91447122	0.819288118	490.6612971	0.000677461						
800	1	0.00336672	0.00321487	1.56E-07	8.63E-07	2.15E-05	0.296627699	0.000114767	100.2295375	1.039702626	725.5989712	0.002850529						
801	1	0.00440478	0.002253477	2.24E-07	7.78E-07	1.04E-05	0.552333234	0.000236342	59.40849995	0.239423993	199.7250822	0.000279251						
802	1	0.003559284	0.003621708	1.75E-07	6.10E-07	2.06E-05	0.361900925	0.000286971	41.17548107	0.22763894	176.2890517	0.001249195						
803	1	0.005871244	0.002962645	1.94E-07	9.77E-07	2.16E-05	0.48592282	0.000256722	33.30446219	0.459573247	283.270556	0.00033388						
804	1	0.003568665	0.003385837	1.89E-07	6.51E-07	2.28E-05	0.225589007	0.000199502	51.94307388	0.399630849	291.5407068	0.010164478						
805	1	0.005094149	0.00262908	2.35E-07	6.04E-07	1.41E-05	0.28721988	0.000276121	31.76914584	0.222700307	167.5446231	0.000418431						
806	1	0.004270759	0.002687927	2.30E-07	8.28E-07	2.63E-05	0.276854995	0.000117236	65.46307517	0.828789682	570.558933	0.00172803						
807	1	0.005518007	0.002127727	2.24E-07	8.41E-07	2.60E-05	0.495172323	0.000132119	40.52679821	0.589027058	402.1534323	0.000422037						
808	1	0.006028158	0.003762622	1.93E-07	6.75E-07	1.61E-05	0.37680268	0.000164151	30.33965561	0.551288232	305.6716752	0.000862304						
809	1	0.004447539	0.0032512	2.44E-07	7.15E-07	1.49E-05	0.323976492	0.000284171	46.01692607	0.271485794	191.9910094	0.000527656						
810	1	0.003305901	0.003561756	1.63E-07	7.85E-07	1.88E-05	0.250808211	0.000221	73.9602325	0.481456077	349.5562669	0.002452613						
811	1	0.005396177	0.002264251	1.62E-07	7.76E-07	1.54E-05	0.406657208	0.000288821	31.26347766	0.281317453	213.3540418	0.000842205						
812	1	0.004781168	0.002617176	1.97E-07	9.12E-07	1.34E-05	0.483491656	0.00010449	83.28455819	0.923377479	602.0033975	0.000792566						
813	1	0.005420599	0.00282736	2.41E-07	7.91E-07	2.83E-05	0.571021255	0.000199381	29.55492891	0.352807225	234.2552859	0.000212283						
814	1	0.005814604	0.003389285	1.50E-07	8.16E-07	1.83E-05	0.417414281	0.000225626	30.07220217	0.518210467	305.2876392	2.61E-04						
815	1	0.003863992	0.00310421	2.36E-07	6.02E-07	1.25E-05	0.208154541	0.000255014	54.90138111	0.261177568	199.5715677	0.00064176						
816	1	0.003570531	0.002640821	2.40E-07	8.46E-07	1.03E-05	0.277108803	0.000162279	123.069437	0.535661401	418.23441	0.001732533						
817	1	0.004101872	0.00205342	2.33E-07	9.06E-07	2.44E-05	0.505817553	0.000264543	51.20029797	0.256316625	226.4952004	0.000303307						
818	1	0.003482268	0.002768663	1.53E-07	6.01E-07	1.01E-05	0.260174291	0.000133557	82.0378424	0.490730787	390.2658741	0.000927386						
819	1	0.005061976	0.002837765	2.09E-07	7.11E-07	2.19E-05	0.248636132	0.000217028	33.26003044	0.397245794	271.0818308	0.001801176						
820	1	0.003314374	0.002064132	1.67E-07	8.10E-07	2.68E-05	0.276464218	0.000161282	74.35458471	0.510786227	461.2216711	0.001110386						
821	1	0.003260478	0.00389202	1.74E-07	8.50E-07	1.41E-05	0.262401526	0.000148349	116.7287236	0.820480457	547.0333537	0.003805226						
822	1	0.006292689	0.002187971	2.48E-07	8.61E-07	1.57E-05	0.212055938	0.000273447	32.80127587	0.37169186	256.0633842	0.002195084						
823	1	0.006043754	0.003792354	2.12E-07	8.88E-07	1.93E-05	0.20285679	0.000251777	32.47113676	0.611684132	335.9105806	0.000909488						
824	1	0.003773943	0.002182904	1.67E-07	9.77E-07	2.70E-05	0.464290167	0.000127457	81.53685527	0.786237496	625.129906	0.001187523						
825	1	0.003153959	0.002296326	1.68E-07	8.58E-07	2.71E-05	0.397615229	0.000270675	65.74460969	0.289164131	268.7402808	0.000996486						
826	1	0.00612351	0.002549308	2.47E-07	9.96E-07	1.17E-05	0.307319506	0.000165959	59.7295895	0.758602272	457.5618143	0.003232362						
827	1	0.003863691	0.003534044	1.87E-07	6.62E-07	1.33E-05	0.406986955	0.000278673	50.10667698	0.243356388	183.1280668	0.000367038						
828	1	0.003073494	0.002838612	1.62E-07	9.81E-07	1.54E-05	0.206672151	0.000278731	110.5852903	0.488600067	393.6815829	0.003741641						
829	1	0.006837155	0.002150505	1.79E-07	7.95E-07	2.94E-05	0.309588136	0.000213623	19.67504157	0.458906651	296.4658601	0.000445303						
830	1	0.003516333	0.002310384	1.77E-07	7.74E-07	1.79E-05	0.445755708	0.000185049	71.05382946	0.355232159	307.9754289	0.000794112						
831	1	0.004787222	0.002024047	1.53E-07	7.60E-07	2.96E-05	0.564954818	0.000208554	28.75539595	0.30767239	251.5127549	0.000709778						
832	1	0.004296636	0.002581033	2.38E-07	9.12E-07	1.79E-05	0.37026739	0.000276465	58.23656711	0.324400961	249.1572025	0.001884041						
833	1	0.004865512	0.002849862	1.96E-07	8.78E-07	1.19E-05	0.252007008	0.000246692	56.58630177	0.470219046	320.2852982	0.000982575						
834	1	0.004986115	0.002519317	2.09E-07	6.91E-07	2.91E-05	0.273298864	0.000112602	39.08293611	0.714579314	479.4125355	0.001470705						
835	1	0.005496968	0.002582812	1.64E-07	6.76E-07	2.91E-05	0.29488115	0.000159323	25.53818682	0.530475382	352.51346	0.000376692						
836	1	0.00564063	0.002008592	1.58E-07	7.24E-07	1.45E-05	0.480092758	0.000239058	29.481959	0.279226011	216.2604613	9.03E-05						
837	1	0.006407261	0.003118119	2.07E-07	8.12E-07	2.72E-05	0.353352495	0.000189269	25.37340733	0.578377087	328.6845324	0.000583133						
838	1	0.005381435	0.00261008	1.60E-07	7.49E-07	1.44E-05	0.510662491	0.000228645	33.34841635	0.330574133	231.9206802	0.00020376						
839	1	0.004720136	0.003242123	1.78E-07	7.91E-07	1.63E-05	0.497264506	0.000265434	39.60652366	0.312373393	216.7665583	0.000489835						
840	1	0.003577245	0.00213653	2.03E-07	8.98E-07	2.67E-05	0.555049045	0.000244133	58.09488058	0.267581847	250.0401264	0.00094496						
841	1	0.003651414	0.00240248	2.38E-07	7.85E-07	1.37E-05	0.553421055	0.000244976	69.9219843	0.218595354	200.2760533	0.000429945						
842	1	0.006192045	0.003685945	2.04E-07	6.84E-07	2.06E-05	0.286136123	0.00026866	21.25489012	0.358752236	208.7816615	0.000340645						
843	1	0.005866904	0.003725337	1.97E-07	7.84E-07	2.89E-05	0.522554648	0.000225669	23.17658043	0.40630547	234.8154843	0.000209859						
844	1	0.004606161	0.002642789	1.88E-07	8.88E-07	1.39E-05	0.248308319	0.000197997	63.78456085	0.582399486	410.8113873	0.001146363						
845	1	0.00355968	0.003894391	2.13E-07	7.75E-07	2.42E-05	0.244059858	0.000205929	63.725594	0.499355628	335.1285913	0.002134191						
846	1	0.006666199	0.002865237	1.93E-07	6.12E-07	2.02E-05	0.310140112	0.000292741	15.78652609	0.252871351	162.0694593	0.00010685						
847	1	0.005973646	0.002233605	2.27E-07	9.06E-07	2.08E-05	0.572048189	0.000133864	41.94074206	0.625383471	400.2253277	0.000462079						
848	1	0.003832834	0.002039521	2.10E-07	8.43E-07	1.94E-05	0.489383483	0.000219263	62.84881387	0.289456522	259.6802854	0.000881674						
849	1	0.004632443	0.003195228	1.93E-07	6.49E-07	1.70E-05	0.250839652	0.000209349	38.58212689	0.386545216	263.1172606	0.000724523						
850	1	0.003325986	0.002578914	2.18E-07	7.83E-07	2.00E-05	0.229442452	0.000111696	104.9051403	0.770230257	604.2818169	0.002837257						
851	1	0.004351507	0.002672142	2.48E-07	9.01E-07	2.29E-05	0.404755974	0.000276573	49.96171552	0.311774833	235.3313151	0.002346435						
852	1	0.004504811	0.003767524	1.75E-07	6.66E-07	2.32E-05	0.263041292	0.000151124	40.14007147	0.624741045	385.9299402	0.000849149						
853	1	0.004106423	0.002597417	1.51E-07	6.91E-07	2.34E-05	0.302459512	0.000296333	33.95295018	0.261672279	211.1324501	2.89E-04						
854	1	0.005476691	0.003943659	1.99E-07	7.20E-07	2.19E-05	0.251908306	0.000208677	29.77708309	0.526118297	301.4878975	0.001802024						
855	1	0.005208878	0.002298128	1.76E-07	8.11E-07	2.63E-05	0.400327725	0.000243707	29.91794362	0.351194703	260.3623442	0.000560878						
856	1	0.006575925	0.003901433	1.96E-07	7.15E-07	2.85E-05	0.55093202	0.000199266	18.31131002	0.426630467	230.2565186	0.000291304						
857	1	0.003852952	0.002228803	1.62E-07	8.30E-07	1.93E-05	0.501846062	0.000174808	63.38095175	0.421192592	351.484413	0.00045419						
858	1	0.004822408	0.003412057	2.43E-07	9.28E-07	1.08E-05	0.455509517	0.000293238	60.35486752	0.337992281	222.4018241	0.000779158						
859	1	0.003043816	0.003954517	1.89E-07	7.60E-07	2.02E-05	0.219665007	0.000210326	83.82500648	0.487396191	347.4345482	0.002318856						
860	1	0.004229739	0.002640419	1.96E-07	7.95E-07	2.41E-05	0.57657576	0.000173459	47.03975329	0.381599751	293.3033387	0.000504023						
861	1	0.00407275	0.003490791	2.41E-07	8.34E-07	2.81E-05	0.422694599	0.000111337	69.6488493	0.824174423	513.6222746	0.001441787						
862	1	0.003011845	0.002306313	1.91E-07	6.93E-07	2.07E-05	0.483453759	0.000162321	79.14341348	0.305976411	292.4051295	0.00077273						
863	1	0.005348242	0.002478382	1.56E-07	6.01E-07	1.38E-05	0.44658754	0.000198241	28.98704173	0.295253144	215.38313	0.000464224						
864	1	0.003491104	0.002266063	1.81E-07	6.35E-07	1.82E-05	0.452236153	0.000156464	61.50963318	0.313454162	278.8170894	0.00050583						
865	1	0.003879022	0.003308508	1.69E-07	6.38E-07	2.84E-05	0.367056509	0.000211648	36.57075635	0.326536997	240.4224934	0.000257052						
866	1	0.003441789	0.003105489	1.61E-07	6.94E-07	1.28E-05	0.338576841	0.000165648	80.83134217	0.456812484	349.8320995	0.002502414						
867	1	0.006715027	0.003776633	2.29E-07	6.30E-07	1.84E-05	0.365172257	0.000179345	22.6411175	0.463888762	249.2758921	0.000234938						
868	1	0.006895817	0.00247579	1.61E-07	9.20E-07	1.09E-05	0.520657705	0.000291991	29.77305472	0.375913827	237.7028646	0.000392939						
869	1	0.006842384	0.003531497	2.11E-07	9.96E-07	2.13E-05	0.301216515	0.000199178	32.57665892	0.847185293	432.0564043	0.000740116						
870	1	0.003783845	0.002985469	2.21E-07	9.95E-07	1.67E-05	0.338112151	0.000144033	110.0213428	0.815580403	566.8695503	2.16E-03						
871	1	0.003366425	0.003263202	1.88E-07	9.55E-07	1.85E-05	0.289691827	0.000278155	85.88898801	0.438666766	328.905988	0.002156735						
872	1	0.006187718	0.003716562	1.93E-07	8.36E-07	1.18E-05	0.437508563	0.000150117	44.95301461	0.766536814	405.0422675	0.000506012						
