sample	pattern	L1 	L2	t1	t2	tp	rate	W	freq	Q	Tmax	Stiff
1178	3	0.003878825	0.002518501	2.10E-07	8.78E-07	2.84E-05	0.453457343	0.000231115	35.87477513	0.096710429	214.2722337	0.000465832
1179	3	0.004607193	0.002715684	1.95E-07	9.36E-07	1.78E-05	0.524579352	0.000277935	32.77302561	0.090160709	188.0473382	0.000309494
1180	3	0.006289007	0.00372979	1.84E-07	6.25E-07	1.53E-05	0.468523997	0.000118514	20.68425585	0.162618863	255.8256222	0.000202059
1181	3	0.006779662	0.003312618	1.92E-07	6.97E-07	1.70E-05	0.395486806	0.000239948	14.59106256	0.088778153	163.8656971	6.22E-05
1182	3	0.00628149	0.002659927	1.59E-07	9.33E-07	1.85E-05	0.442357057	0.00015139	26.43006347	0.1957706	391.109067	0.000292223
1183	3	0.005308501	0.003922893	1.56E-07	8.88E-07	2.80E-05	0.559067173	0.000139037	25.71775021	0.243219393	349.939627	0.000533275
1184	3	0.006286423	0.003331891	2.16E-07	8.14E-07	1.30E-05	0.349565952	0.000223075	24.41671568	0.118615311	208.6424267	0.000258607
1185	3	0.004754932	0.00319833	2.38E-07	6.46E-07	2.97E-05	0.376642459	0.000271451	17.87639889	0.067804594	132.858184	0.000222665
1186	3	0.006326479	0.00258529	2.01E-07	9.00E-07	1.76E-05	0.305041568	0.000153253	27.56280744	0.180970278	369.8993445	0.000344864
1187	3	0.005330498	0.002886241	1.95E-07	9.91E-07	2.58E-05	0.579428327	0.000142294	31.51173895	0.196264392	363.4084075	0.000488224
1188	3	0.003234205	0.002047896	1.71E-07	7.18E-07	1.73E-05	0.576703692	0.000270013	38.981556	0.05242614	145.8152211	2.52E-04
1189	3	0.003255198	0.002819152	2.45E-07	6.89E-07	1.10E-05	0.287987211	0.000101445	91.32014704	0.192830028	372.1625709	0.002654252
1190	3	0.005693764	0.00226371	2.20E-07	7.54E-07	1.72E-05	0.235027568	0.00029252	20.12941527	0.068816783	168.6976518	0.000242534
1191	3	0.004022644	0.002825236	2.20E-07	8.99E-07	1.07E-05	0.326787164	0.000256269	56.61463838	0.10735895	215.0452628	0.000686675
1192	3	0.004657687	0.002175806	1.85E-07	6.52E-07	1.61E-05	0.50805124	0.000289243	21.35448121	0.046127097	124.8188844	8.35E-05
1193	3	0.006285229	0.002229565	1.70E-07	8.37E-07	1.02E-05	0.464360551	0.000154363	30.9832602	0.132882078	317.7167482	0.000183129
1194	3	0.003803	0.003371445	1.61E-07	7.79E-07	1.25E-05	0.302709666	0.000203955	48.96347695	0.144297842	251.3033014	8.12E-04
1195	3	0.003639723	0.00284343	2.06E-07	7.20E-07	2.47E-05	0.217876925	0.000168035	40.02316773	0.137622009	274.7994406	0.001682291
1196	3	0.004632741	0.002644363	1.86E-07	6.22E-07	2.50E-05	0.317017216	0.000115948	26.67246835	0.144911076	304.9921437	0.000446457
1197	3	0.004666273	0.003399563	1.73E-07	9.20E-07	2.52E-05	0.292412755	0.000168151	34.64098193	0.227090836	370.057951	0.001042339
1198	3	0.005835126	0.002812894	2.44E-07	8.61E-07	1.21E-05	0.478987421	0.00025616	28.53660984	0.084386812	173.6401228	0.000194557
1199	3	0.003431118	0.002412684	2.43E-07	6.82E-07	1.08E-05	0.201752932	0.00020848	60.00282684	0.087821711	207.8249986	0.001495258
1200	3	0.005303587	0.002892278	2.35E-07	8.37E-07	1.11E-05	0.251455718	0.000237518	35.50875523	0.111063486	218.4499928	0.000499877
1201	3	0.006766072	0.002077961	2.21E-07	9.06E-07	2.40E-05	0.557410461	0.000178953	19.10167255	0.103066885	261.6361689	0.000160636
1202	3	0.004878994	0.00323118	1.63E-07	9.34E-07	1.89E-05	0.508160777	0.000284329	27.75852611	0.111152589	199.6172982	0.00030507
1203	3	0.003860377	0.00228259	1.61E-07	6.90E-07	1.44E-05	0.378820911	0.00014439	44.77945692	0.117781635	286.4558519	0.000406997
1204	3	0.004238828	0.003636416	2.09E-07	9.48E-07	2.47E-05	0.541732672	0.00024042	34.72168222	0.128001831	207.7861323	0.000636692
1205	3	0.00353569	0.002257004	1.96E-07	7.16E-07	2.34E-05	0.283609333	0.000146333	44.74921922	0.125489411	303.7752589	0.000972386
1206	3	0.005439482	0.003224636	2.50E-07	9.96E-07	2.45E-05	0.346221436	0.000265679	27.19748126	0.125115859	219.6144865	0.000485612
1207	3	0.003584254	0.003564979	2.15E-07	9.97E-07	2.55E-05	0.258343589	0.000294089	47.18212795	0.142599148	229.6028889	0.001563273
1208	3	0.005872233	0.002574951	2.10E-07	7.87E-07	2.14E-05	0.366649574	0.00028307	17.9473777	0.075188575	166.9113233	9.79E-05
1209	3	0.00335513	0.003534931	1.87E-07	7.95E-07	1.59E-05	0.539663074	0.000222436	50.26144842	0.107461897	185.139687	0.00063295
1210	3	0.005554383	0.00299575	2.42E-07	7.39E-07	1.04E-05	0.518460844	0.000109663	41.09226064	0.164167089	300.4570451	0.000369451
1211	3	0.006883568	0.00348331	1.78E-07	8.86E-07	1.20E-05	0.513867751	0.000282796	19.75140262	0.104499314	178.8498183	0.000147457
1212	3	0.003607257	0.002842175	2.45E-07	6.76E-07	1.55E-05	0.259371675	0.000110754	61.7673814	0.17735171	342.7734158	0.002108386
1213	3	0.003322114	0.003423025	1.57E-07	8.10E-07	2.56E-05	0.464538022	0.000114299	55.9656983	0.249196255	401.6903491	0.001297321
1214	3	0.004739469	0.002788367	2.10E-07	9.99E-07	1.26E-05	0.555106127	0.000139599	56.7847692	0.189608951	362.1609962	0.000737433
1215	3	0.003240673	0.002166539	2.09E-07	6.15E-07	1.21E-05	0.415084471	0.000179832	54.41089226	0.069329255	185.3772487	0.000380719
1216	3	0.003863531	0.002771335	2.41E-07	7.45E-07	2.08E-05	0.336601152	0.000136566	47.97681995	0.14854358	296.8736362	0.001000208
1217	3	0.006405103	0.003928662	2.04E-07	9.55E-07	2.50E-05	0.201838836	0.000127948	26.55568733	0.366151327	495.6438015	0.001832357
1218	3	0.006165018	0.003027987	1.73E-07	8.81E-07	2.30E-05	0.339111513	0.000273632	17.80295804	0.1150635	216.0785111	0.00021401
1219	3	0.004322585	0.002587538	1.51E-07	7.12E-07	2.72E-05	0.420998465	0.00013022	29.25127994	0.151112239	322.8944653	0.000382788
1220	3	0.00324398	0.003692436	2.46E-07	7.20E-07	1.47E-05	0.536858849	0.00028702	47.62390817	0.070894764	124.3491864	0.000576633
1221	3	0.006119162	0.003015199	2.08E-07	8.35E-07	1.84E-05	0.26209666	0.000266618	20.12847116	0.106135011	201.9428008	0.000317301
1222	3	0.003437399	0.003046463	2.05E-07	6.65E-07	1.30E-05	0.373007247	0.000112051	65.85062555	0.168164759	311.5783828	0.000778319
1223	3	0.004959421	0.002010514	1.76E-07	7.37E-07	1.03E-05	0.539694593	0.000240165	29.78495021	0.060315417	167.821019	0.000126527
1224	3	0.004682298	0.003621978	2.49E-07	7.73E-07	2.92E-05	0.282976765	0.000187049	27.57054421	0.146327922	236.2609507	0.000768236
1225	3	0.00380971	0.003511937	2.44E-07	9.44E-07	1.81E-05	0.387697767	0.000290277	48.46668571	0.109572429	184.0523148	0.00075979
1226	3	0.005829113	0.002981316	1.87E-07	8.46E-07	2.31E-05	0.423483823	0.000142796	25.20431295	0.182456548	334.9424869	0.00035625
1227	3	0.006825223	0.003767505	2.47E-07	8.53E-07	1.81E-05	0.202721493	0.00018876	21.75740883	0.183854252	278.6918527	0.000822153
1228	3	0.004339329	0.003539092	2.15E-07	7.79E-07	2.88E-05	0.396872349	0.000295718	23.81390501	0.086353853	150.1155823	0.000301283
1229	3	0.004766755	0.003595313	1.62E-07	9.31E-07	2.49E-05	0.321194765	0.000217364	29.87710288	0.186956258	296.6167309	0.000668966
1230	3	0.00534035	0.003149751	1.71E-07	6.23E-07	1.46E-05	0.522555519	0.000297803	16.46229959	0.055435625	113.8240757	8.99E-05
1231	3	0.003171954	0.003084796	1.76E-07	8.04E-07	2.16E-05	0.550325536	0.000109117	65.5385253	0.208532222	370.0984225	0.001307255
1232	3	0.004935802	0.002388421	2.48E-07	9.61E-07	2.26E-05	0.571343125	0.000173792	35.49734168	0.119421062	268.2805211	0.000473647
1233	3	0.00659404	0.00210411	1.59E-07	6.95E-07	1.67E-05	0.206030284	0.000270858	13.84559723	0.073223035	190.516058	0.000155845
1234	3	0.004033855	0.003442513	1.59E-07	9.45E-07	1.33E-05	0.313510534	0.000190314	56.92963883	0.213435792	349.0632632	0.001198622
1235	3	0.005190942	0.003942879	1.65E-07	9.47E-07	1.98E-05	0.201355491	0.000218181	30.15795126	0.227109827	329.0301096	0.001307402
1236	3	0.004942225	0.003462895	2.04E-07	9.95E-07	2.00E-05	0.244185036	0.000109945	49.96041538	0.394770026	586.3058744	0.002752182
1237	3	0.004885869	0.002330244	1.96E-07	8.47E-07	1.23E-05	0.207603959	0.000116514	50.99262498	0.223703408	493.3093995	0.00182798
1238	3	0.003348903	0.002828251	1.94E-07	9.42E-07	1.48E-05	0.349936212	0.00026867	64.0067198	0.114261334	226.8147917	0.00092625
1239	3	0.003076056	0.003492231	1.66E-07	6.08E-07	2.17E-05	0.472641594	0.000259819	33.03953361	0.069844626	129.9854669	0.00035682
1240	3	0.004192462	0.003070169	1.67E-07	8.13E-07	1.42E-05	0.355264324	0.000236878	39.08102411	0.116666429	220.6361067	0.000442146
1241	3	0.003918381	0.003150266	1.63E-07	7.14E-07	1.15E-05	0.548191322	0.000177869	43.53934264	0.109629272	208.4246428	0.000346412
1242	3	0.005446924	0.002733507	2.15E-07	8.47E-07	1.68E-05	0.577990513	0.00013311	33.14963403	0.150889612	301.0279634	0.000387442
1243	3	0.005039843	0.003907427	1.97E-07	9.73E-07	2.58E-05	0.205468778	0.000198855	31.10919017	0.237571555	342.5944261	0.001834712
1244	3	0.00396086	0.002875762	2.39E-07	9.65E-07	2.25E-05	0.529660216	0.000193843	47.82721081	0.12883414	250.0403831	0.000804727
1245	3	0.00445058	0.003333512	1.85E-07	6.50E-07	1.93E-05	0.41868867	0.000108014	34.5289811	0.180009629	305.9718737	0.000488846
1246	3	0.006851236	0.002369185	1.54E-07	7.78E-07	1.79E-05	0.467740438	0.000294035	13.36733051	0.070127889	166.6566841	6.80E-05
1247	3	0.005920693	0.002219309	1.99E-07	9.70E-07	2.34E-05	0.327531574	0.000184672	26.41921746	0.148249821	345.615608	0.000246402
1248	3	0.00696713	0.003508813	1.83E-07	7.51E-07	2.14E-05	0.363980363	0.000246471	13.37261126	0.106667928	183.3427801	0.00010993
1249	3	0.005454609	0.003944018	2.36E-07	7.54E-07	1.55E-05	0.396898122	0.000266892	23.82396169	0.094656432	150.8401109	0.000240908
1250	3	0.004882979	0.002290475	1.60E-07	7.21E-07	2.97E-05	0.30500841	0.000115538	25.80603268	0.174992308	403.442793	0.000481717
1251	3	0.004451347	0.003286685	1.60E-07	6.10E-07	1.62E-05	0.562119375	0.000290841	19.44592314	0.056530985	112.9416733	8.86E-05
1252	3	0.005913587	0.003311431	2.12E-07	6.85E-07	2.42E-05	0.557520369	0.000137498	18.8715435	0.128483533	227.1200134	0.000230988
1253	3	0.003232442	0.002646063	2.35E-07	6.49E-07	2.50E-05	0.321017895	0.000194534	41.55916212	0.085732437	190.4154781	0.000759606
1254	3	0.005409289	0.002424784	2.20E-07	7.18E-07	1.38E-05	0.573345391	0.000164633	27.65703606	0.087292213	205.5515808	0.000189406
1255	3	0.005670474	0.0035028	2.47E-07	7.71E-07	1.61E-05	0.358825869	0.000270925	23.02391466	0.0910728	158.5525813	0.000269446
1256	3	0.005937479	0.003282183	2.37E-07	7.56E-07	2.99E-05	0.216146062	0.000162962	19.31101494	0.164109153	282.4455842	0.000754721
1257	3	0.00438331	0.00366027	2.32E-07	7.31E-07	2.83E-05	0.228730071	0.00022585	26.03388056	0.121520962	199.6233246	0.000983487
1258	3	0.00571483	0.002718778	1.65E-07	6.20E-07	2.63E-05	0.204810888	0.000277487	12.01184272	0.07177573	156.9394269	0.000204818
1259	3	0.003999066	0.002106857	1.85E-07	7.50E-07	2.40E-05	0.551626295	0.000188293	31.27145031	0.079217809	209.4619851	0.000282423
1260	3	0.003813733	0.002212106	1.74E-07	8.44E-07	2.19E-05	0.460804589	0.000207004	39.85826214	0.099102359	244.2448465	0.000364943
1261	3	0.006034714	0.002611744	1.79E-07	8.07E-07	2.44E-05	0.329523113	0.000282279	15.95974327	0.086709908	187.3863301	0.000159788
1262	3	0.003900128	0.002232243	1.82E-07	6.16E-07	1.66E-05	0.434007993	0.000121733	40.0610665	0.10625479	265.575073	0.000338909
1263	3	0.00654433	0.003797126	2.04E-07	9.02E-07	1.83E-05	0.280068352	0.000104826	30.99451073	0.372118342	511.2007549	0.000984385
1264	3	0.003906386	0.003116335	1.58E-07	7.68E-07	2.16E-05	0.469740095	0.000268205	29.62893792	0.089750462	172.461014	0.000317863
1265	3	0.006244599	0.002151707	2.07E-07	6.42E-07	2.43E-05	0.475434407	0.000163523	15.22146052	0.077461458	203.1632136	0.000100001
1266	3	0.006506231	0.002006414	1.93E-07	7.36E-07	2.57E-05	0.463379703	0.000254224	12.88616262	0.060192423	165.804126	7.37E-05
1267	3	0.004562536	0.002475895	1.62E-07	6.84E-07	2.24E-05	0.586620017	0.000218473	20.78506448	0.06833471	163.6301274	0.000147589
1268	3	0.005059362	0.003882219	1.73E-07	8.24E-07	1.17E-05	0.270174598	0.000264903	31.71346885	0.135101235	208.8556083	0.000523012
1269	3	0.005254102	0.003626996	2.45E-07	8.60E-07	1.40E-05	0.346646156	0.000116497	46.89735428	0.258242145	384.161223	0.00101151
1270	3	0.006937474	0.00256043	1.73E-07	6.54E-07	2.80E-05	0.424440169	0.000186176	11.07812891	0.088078792	199.6903152	6.92E-05
1271	3	0.003057571	0.002954895	2.33E-07	6.23E-07	1.64E-05	0.490713707	0.000177163	52.95788872	0.082737048	171.1129996	0.000597796
1272	3	0.006869016	0.003940474	2.13E-07	9.41E-07	1.58E-05	0.292134189	0.000175482	25.78882271	0.228547506	326.2358916	0.000571564
1273	3	0.006935427	0.002014558	2.19E-07	7.52E-07	2.43E-05	0.231024548	0.000125539	18.54888262	0.149077312	378.57641	0.000377509
1274	3	0.005272897	0.003790504	2.11E-07	9.22E-07	1.07E-05	0.344550853	0.000223707	40.54926121	0.157684984	242.5778492	0.00055417
1275	3	0.003561869	0.002256752	1.54E-07	7.61E-07	2.95E-05	0.439987333	0.000278021	28.55106004	0.070410654	174.8184478	0.00027043
1276	3	0.004588989	0.002037501	2.27E-07	8.78E-07	1.08E-05	0.524536791	0.000246834	43.24565122	0.070090017	186.5348463	0.000224579
1277	3	0.003259112	0.002973216	2.49E-07	7.56E-07	2.40E-05	0.399779358	0.000142957	57.70252546	0.142714362	271.0433261	0.001200971
1278	3	0.003222522	0.002070977	1.99E-07	7.18E-07	1.13E-05	0.326247565	0.000240035	59.53829562	0.068756423	185.1550966	0.000507524
1279	3	0.006131751	0.002361482	1.52E-07	9.11E-07	1.83E-05	0.298728065	0.000196124	23.92430718	0.153968648	345.2794703	0.000240206
1280	3	0.004491237	0.003681034	2.38E-07	6.97E-07	2.39E-05	0.376316985	0.00015369	30.88406075	0.144296525	231.704468	0.000556717
1281	3	0.003385002	0.002598204	2.46E-07	7.67E-07	2.84E-05	0.480945714	0.000225307	39.71730893	0.077946117	174.4304706	0.000551271
1282	3	0.0052182	0.00276341	1.95E-07	9.63E-07	2.36E-05	0.347971396	0.00012346	38.09658811	0.258655169	481.1331401	0.000844168
1283	3	0.006390603	0.002549632	1.94E-07	7.27E-07	1.25E-05	0.478255828	0.000228002	19.64345614	0.075469106	172.4518279	0.000102584
1284	3	0.006720312	0.003559088	1.82E-07	8.43E-07	1.28E-05	0.368278582	0.000101142	32.22590932	0.317470652	470.4972972	0.000489116
1285	3	0.006577266	0.002311875	1.81E-07	9.84E-07	2.94E-05	0.556685511	0.000270962	15.48681896	0.092475009	214.8887512	0.000139607
1286	3	0.004355457	0.0037497	1.77E-07	9.16E-07	2.12E-05	0.443538308	0.000112431	49.76623108	0.316474657	454.7620777	0.001191473
1287	3	0.006035749	0.00391454	1.57E-07	6.87E-07	2.50E-05	0.426774579	0.0002342	13.37208856	0.106475494	170.4187921	0.000138406
1288	3	0.003592696	0.00393904	2.49E-07	7.21E-07	1.11E-05	0.371417663	0.000292263	50.12378597	0.083507648	135.9322232	0.000560457
1289	3	0.003862608	0.002623712	2.43E-07	9.89E-07	1.18E-05	0.444999271	0.000293128	60.56352246	0.088156736	187.1451921	0.000492582
1290	3	0.006205051	0.003877445	1.58E-07	9.80E-07	1.48E-05	0.243796752	0.000143444	33.43622278	0.361377878	504.9611886	0.001149868
1291	3	0.005156299	0.002506998	2.34E-07	6.39E-07	2.59E-05	0.200249689	0.000212265	18.7735733	0.083232321	191.5487814	0.0004375
1292	3	0.005132628	0.002424396	2.09E-07	7.85E-07	2.38E-05	0.574974812	0.00014907	26.12203704	0.111522231	254.1757113	0.000255761
1293	3	0.005748428	0.003861059	1.92E-07	9.26E-07	1.88E-05	0.203505856	0.000252495	24.88984967	0.172975439	259.4166823	0.000868521
1294	3	0.006980112	0.002150117	1.67E-07	8.06E-07	2.56E-05	0.317342443	0.000171757	15.46931833	0.128146944	315.6700391	0.00015373
1295	3	0.00360825	0.003810548	1.77E-07	7.37E-07	1.10E-05	0.409474153	0.000140925	63.54896686	0.184430503	284.1484375	0.000904016
1296	3	0.003949163	0.003184055	2.31E-07	7.55E-07	2.57E-05	0.599897327	0.000243001	28.64726772	0.075143688	145.8399631	0.000372075
1297	3	0.003081195	0.003318328	2.03E-07	9.83E-07	2.39E-05	0.318639065	0.000193502	71.29769162	0.195117714	328.3192084	0.00258302
1298	3	0.004683025	0.002792377	1.60E-07	7.91E-07	2.55E-05	0.327627089	0.000194566	25.94417853	0.132917134	268.3116101	0.000398463
1299	3	0.004548833	0.003412653	2.40E-07	9.02E-07	1.27E-05	0.238156281	0.000123479	62.53852166	0.277107451	435.5164487	0.002808654
1300	3	0.004089922	0.002099882	1.67E-07	9.88E-07	1.36E-05	0.489345522	0.00019216	56.32749295	0.130192684	323.6665649	0.000481099
1301	3	0.004967495	0.003123027	2.26E-07	9.87E-07	1.78E-05	0.22075376	0.000230359	37.79004476	0.162397383	288.0021622	0.001243324
1302	3	0.006572033	0.003776627	2.49E-07	7.54E-07	1.69E-05	0.445943373	0.000241634	18.12157086	0.09668166	158.6944101	0.000184682
1303	3	0.006400123	0.003886158	2.48E-07	9.61E-07	1.06E-05	0.344135391	0.000117365	45.4978186	0.317110529	432.2508831	0.000908108
1304	3	0.003438492	0.002798857	2.24E-07	9.49E-07	1.65E-05	0.459324672	0.000280836	57.67115547	0.094041589	190.7380907	0.000725502
1305	3	0.004669752	0.003659235	2.49E-07	7.52E-07	1.97E-05	0.363174062	0.000223352	29.80985058	0.10831337	180.0472019	0.000443718
1306	3	0.005497956	0.003213845	2.31E-07	8.36E-07	1.55E-05	0.372974602	0.000192911	30.89035881	0.133695956	238.6077998	0.000350225
1307	3	0.004436934	0.003823077	1.85E-07	8.15E-07	1.41E-05	0.265371603	0.000199607	40.42595522	0.169744622	261.3540401	0.000978837
1308	3	0.005088978	0.003429225	1.80E-07	8.37E-07	2.69E-05	0.511875818	0.000280316	19.59839211	0.096018312	168.7351406	0.000242448
1309	3	0.003874639	0.003266866	2.21E-07	6.01E-07	2.21E-05	0.234841213	0.000288433	25.37133368	0.069257569	133.4916646	0.000540107
1310	3	0.003902232	0.003843237	1.70E-07	7.21E-07	2.36E-05	0.383121882	0.000143029	37.09349295	0.187549966	285.7248641	0.000762335
1311	3	0.005068085	0.002852546	1.99E-07	6.75E-07	1.21E-05	0.251526004	0.000288161	24.6048415	0.071884149	150.8859278	0.000254813
1312	3	0.004337415	0.003609751	1.64E-07	8.18E-07	2.74E-05	0.38329233	0.000288457	24.36547221	0.109736415	182.800335	0.000362896
1313	3	0.004052202	0.002368392	2.20E-07	6.50E-07	1.30E-05	0.360439837	0.0002404	35.68380323	0.062525554	155.0236978	0.000272323
1314	3	0.003996841	0.00258867	2.03E-07	6.65E-07	1.04E-05	0.400210236	0.000100251	61.2809459	0.161533015	339.211558	0.000638891
1315	3	0.006670076	0.003891745	1.84E-07	8.17E-07	1.70E-05	0.235836385	0.000200626	19.69812108	0.179020278	268.3383644	0.000474812
1316	3	0.004108614	0.002756952	2.28E-07	6.58E-07	1.79E-05	0.299560525	0.000285646	28.73672924	0.063961277	139.9438425	0.000244866
1317	3	0.005927624	0.00261343	1.97E-07	8.63E-07	2.37E-05	0.209394562	0.000187459	22.46722407	0.153669713	318.3496245	0.000658766
1318	3	0.004643022	0.003680697	2.42E-07	8.32E-07	2.68E-05	0.540580365	0.000171335	30.59210296	0.141338758	225.542725	0.000555908
1319	3	0.006564266	0.003256388	1.90E-07	7.00E-07	2.99E-05	0.501768602	0.000227455	11.4996084	0.085968651	161.7429036	0.000103763
1320	3	0.006519188	0.002926407	1.77E-07	7.90E-07	1.06E-05	0.416144331	0.000145709	28.2259307	0.161537658	306.7804614	0.00021658
1321	3	0.004598238	0.003510922	2.33E-07	8.24E-07	2.13E-05	0.426382174	0.000219693	31.64429302	0.116562616	197.5971884	0.000482288
1322	3	0.004910996	0.002681631	2.31E-07	9.19E-07	1.56E-05	0.30019992	0.000142441	47.49838327	0.195222764	384.4077	0.001003915
1323	3	0.003853828	0.003107173	2.03E-07	7.22E-07	2.67E-05	0.360361987	0.000115916	41.66649788	0.190158962	338.5995029	0.000980097
1324	3	0.006600015	0.003749346	1.73E-07	6.94E-07	2.87E-05	0.312157213	0.000230095	11.64112295	0.113980131	186.1930542	0.000171857
1325	3	0.003471022	0.003417078	2.08E-07	6.51E-07	1.33E-05	0.211121549	0.000244388	44.42845581	0.094311365	170.2045122	0.000835116
1326	3	0.004064282	0.003923135	1.52E-07	9.18E-07	2.57E-05	0.485748672	0.000119438	46.57694858	0.32326631	451.5359044	0.001202397
1327	3	0.003185942	0.00212439	2.29E-07	9.10E-07	2.97E-05	0.493154109	0.00028903	44.94468191	0.068830222	175.466357	0.000565188
1328	3	0.006831617	0.00225957	2.17E-07	7.52E-07	2.08E-05	0.5575798	0.000287459	12.7934732	0.053325845	136.0705193	7.17E-05
1329	3	0.003898926	0.002175267	1.72E-07	8.72E-07	1.87E-05	0.488145949	0.000197056	43.92025573	0.105282937	261.4377592	0.000391858
1330	3	0.00426934	0.003672911	2.32E-07	7.21E-07	2.63E-05	0.534941461	0.000105236	37.37566486	0.196868014	300.8534563	0.000760256
1331	3	0.004957105	0.002205353	2.08E-07	6.61E-07	2.84E-05	0.25830751	0.000245394	17.73273551	0.067042736	172.1354383	0.000248751
1332	3	0.003831063	0.002984134	1.79E-07	8.65E-07	1.20E-05	0.317836028	0.000253978	52.30375595	0.116978045	224.5528184	0.000705644
1333	3	0.003645181	0.002512852	2.47E-07	6.82E-07	2.81E-05	0.388520112	0.000132266	41.56743945	0.120616903	266.5926721	0.000710585
1334	3	0.006749315	0.002271498	2.29E-07	8.66E-07	2.46E-05	0.347393955	0.000135155	22.18565927	0.163547854	370.1076303	0.000291779
1335	3	0.005832876	0.002826405	1.75E-07	9.53E-07	2.39E-05	0.212390939	0.000236015	22.58750369	0.159409247	306.9889435	0.000643678
1336	3	0.005586821	0.002112535	2.24E-07	9.94E-07	2.41E-05	0.431770519	0.000248988	25.74033822	0.095486568	236.3530026	0.000231162
1337	3	0.006795729	0.002189803	2.42E-07	7.96E-07	1.67E-05	0.210508075	0.000271668	17.67606158	0.077957	192.8773914	0.000262883
1338	3	0.003859117	0.002969427	2.40E-07	8.89E-07	2.74E-05	0.237931886	0.000181395	45.17580387	0.166287905	308.9579735	0.002096558
1339	3	0.003117748	0.00302814	2.00E-07	9.15E-07	2.63E-05	0.508405146	0.000246053	51.14962265	0.10901305	207.7114092	0.000860858
