Sample	m 	n	tcrease	tpanel	W	bend stiff 0.3	bend stiff 0.6	bend stiff 0.9	axial stiff 0.3	axial stiff 0.6	axial stiff 0.9
1812	24	6	0.00070936	0.005741081	2.05E-03	6.75E+04	7.11E+03	636.5220315	244239.096	50589.9862	11368.9786
1813	30	6	0.000863914	0.002236858	2.43E-03	5.77E+03	8.84E+02	115.4395944	22901.69405	7594.144581	2489.692765
1814	30	6	0.000557045	0.0013696	3.59E-03	1.15E+03	2.47E+02	48.16488096	4518.36517	2150.664927	1009.466582
1815	24	9	0.000514769	0.002164813	1.59E-03	8.27E+03	2.30E+03	708.1877182	35147.63205	20008.84917	13275.0566
1816	2.40E+01	9	0.000685752	0.003039439	3.24E-03	1.12E+04	3.14E+03	980.8975151	47605.93092	27304.43935	18357.86542
1817	36	6	0.000799494	0.005267738	3.38E-03	1.38E+04	9.91E+02	85.77697211	60554.64064	9433.124049	2157.944395
1818	30	12	0.00077074	0.001560944	3.94E-03	1.76E+03	6.58E+02	336.3183	9456.912478	6951.526011	7670.439289
1819	36	9	0.000591425	0.003485936	3.60E-03	8.76E+03	1.29E+03	164.9743571	45035.22014	14428.04638	4356.479197
1820	36	6	0.000514017	0.001152367	2.94E-03	7.52E+02	1.30E+02	19.34047916	3396.081387	1311.864072	430.9162905
1821	24	6	0.000894065	0.004901453	2.21E-03	4.69E+04	5.73E+03	597.187221	165379.5389	41028.55342	10709.02385
1822	30	9	0.000624234	0.002734975	2.82E-03	7.47E+03	1.59E+03	322.8676121	34677.21713	15849.14237	7340.355246
1823	36	12	0.000745656	0.004957602	1.44E-03	4.98E+04	6.05E+03	642.0380354	297218.2316	73703.03178	18185.61944
1824	36	6	0.000790613	0.004264551	3.46E-03	9.56E+03	7.88E+02	72.43492952	42321.2047	7542.678107	1806.699813
1825	3.60E+01	9	0.000827332	0.003354817	1.14E-03	2.07E+04	2.33E+03	252.4367385	104851.5134	24769.2339	6749.176564
1826	24	6	0.000817188	0.00256525	2.10E-03	1.11E+04	2.03E+03	325.1669557	38231.54156	15008.79115	5849.630189
1827	30	6	0.000844976	0.004501663	2.56E-03	2.12E+04	2.02E+03	190.2625166	84028.38474	16812.72694	4143.45977
1828	24	6	0.000652247	0.003026164	3.11E-03	1.09E+04	2.00E+03	315.5358736	37576.53196	14808.65619	5616.764696
1829	36	9	0.000574301	0.005474286	3.92E-03	2.50E+04	2.70E+03	253.5803155	131714.9075	29723.64872	6761.079829
1830	2.40E+01	9	0.000635645	0.00415047	2.37E-03	3.31E+04	7.11E+03	1470.716934	146031.2246	64032.19981	28086.63065
1831	36	12	0.000637688	0.002789246	2.03E-03	8.66E+03	1.74E+03	333.3447843	51423.14379	21896.67844	9308.583751
1832	30	12	0.000558877	0.005684781	1.45E-03	8.98E+04	1.33E+04	1646.357789	541641.0329	155048.8428	40385.46271
1833	30	9	0.000501605	0.002600798	3.14E-03	5.76E+03	1.31E+03	286.7652642	26700.77913	12928.92846	6437.388918
1834	24	12	0.000749044	0.004984327	1.06E-03	1.04E+05	2.10E+04	3975.230447	602658.8054	230870.873	83578.1087
1835	30	12	0.000841795	0.004921851	3.36E-03	3.08E+04	6.53E+03	1363.546824	176094.1202	76376.29043	33277.55204
1836	24	6	0.000519907	0.00327634	1.59E-03	2.20E+04	3.07E+03	351.8273409	77476.33455	22418.66738	6269.319939
1837	3.60E+01	6	0.000605602	0.005214349	3.58E-03	1.28E+04	8.67E+02	67.83686364	56618.60418	8317.773221	1694.011297
1838	2.40E+01	6	0.000801386	0.00550957	2.54E-03	5.47E+04	6.35E+03	619.8169881	194842.5107	45533.257	11085.51277
1839	3.00E+01	6	0.000848773	0.001577403	2.90E-03	2.83E+03	5.19E+02	80.14497824	11295.62647	4558.314782	1723.732664
1840	24	6	0.00050613	0.001178647	2.86E-03	1.28E+03	3.61E+02	106.9595983	4228.820652	2567.594117	1850.629143
1841	36	9	0.000782524	0.003226421	2.54E-03	1.03E+04	1.46E+03	185.9222032	52373.26269	16134.13795	4975.061264
1842	24	12	0.000834035	0.001986881	3.91E-03	3.40E+03	1.45E+03	1028.61657	17868.24931	14144.51545	19643.72764
1843	30	12	0.000758956	0.004608278	1.02E-03	7.04E+04	1.08E+04	1424.924993	404451.7303	122732.7754	35049.56516
1844	30	6	0.000554456	0.001054377	2.45E-03	1.06E+03	2.24E+02	42.90018964	4173.341479	1971.539232	898.5555716
1845	2.40E+01	12	0.000796983	0.003325846	1.37E-03	2.86E+04	7.67E+03	2450.728387	160877.0809	84531.47011	51168.55709
1846	36	12	0.000794013	0.004539633	2.02E-03	3.10E+04	4.52E+03	576.5046587	185143.2517	56040.52708	16309.37091
1847	3.00E+01	6	0.000885313	0.001493582	2.28E-03	3.44E+03	6.00E+02	86.07578346	13787.37981	5238.633967	1846.720457
1848	24	12	0.00095879	0.002053344	2.23E-03	6.32E+03	2.35E+03	1307.568615	34325.72947	24422.27533	26470.28125
1849	30	12	0.000963764	0.003753655	1.48E-03	3.18E+04	6.27E+03	1187.432478	180769.8981	72686.85641	29284.56998
1850	2.40E+01	12	0.000621169	0.00494238	3.03E-03	4.07E+04	1.09E+04	3486.359809	237033.9334	122636.5655	72353.19959
1851	24	12	0.000570078	0.004438066	2.95E-03	3.09E+04	8.74E+03	3053.842367	179031.6274	97259.24033	63000.88456
1852	30	6	0.000977459	0.002675246	1.31E-03	1.35E+04	1.71E+03	193.5300355	54051.00344	14036.04974	4113.609596
1853	24	6	0.000994415	0.004443455	1.59E-03	4.82E+04	5.90E+03	634.3591603	169769.326	41845.23594	11378.76772
1854	30	12	0.000824549	0.002257205	2.35E-03	5.93E+03	1.74E+03	603.8321835	33050.54349	19751.28915	14549.40351
1855	36	9	0.000505181	0.005121272	3.79E-03	2.17E+04	2.43E+03	233.5342595	115996.7635	26984.40394	6207.499822
1856	36	9	0.000587924	0.005162568	3.77E-03	2.24E+04	2.49E+03	241.0766596	117034.5084	27445.06047	6424.624511
1857	30	9	0.000918779	0.002714672	1.38E-03	1.58E+04	2.80E+03	451.4630283	73961.07618	27761.47043	10487.56073
1858	2.40E+01	12	0.000816822	0.005360255	1.13E-03	1.20E+05	2.36E+04	4315.1739	695096.2916	259325.1326	90731.89308
1859	36	12	0.000855182	0.003318319	2.96E-03	1.04E+04	2.10E+03	410.8782173	61467.37093	26492.39061	11556.34483
1860	2.40E+01	12	0.000991243	0.002393317	2.56E-03	7.91E+03	2.87E+03	1529.664809	43078.21929	29980.28085	30996.41204
1861	30	12	0.000907175	0.004819748	1.61E-03	5.53E+04	9.54E+03	1473.667459	316595.3423	109762.5357	36269.87645
1862	30	9	0.00076053	0.004073224	1.30E-03	3.94E+04	5.10E+03	577.5766285	184838.449	49328.62292	13374.11188
1863	24	6	0.000732105	0.005615474	3.30E-03	4.77E+04	5.89E+03	597.3750441	170991.8005	42777.67759	10661.49169
1864	24	12	0.000885471	0.004730322	3.57E-03	3.17E+04	9.11E+03	3274.85376	178839.6153	100003.2585	67685.87628
1865	3.00E+01	6	0.000915084	0.005603095	3.97E-03	2.58E+04	2.38E+03	213.9144333	102280.6474	19835.80304	4671.754319
1866	24	6	0.000794687	0.001509754	3.67E-03	2.51E+03	6.50E+02	168.0778552	8472.322545	4769.187131	3006.932708
1867	36	6	0.000681241	0.001167117	1.83E-03	1.66E+03	2.45E+02	29.72723754	7563.000961	2410.635052	689.99921
1868	36	9	0.0008782	0.00419675	1.25E-03	3.10E+04	3.05E+03	304.8631679	156249.6573	32149.00273	8185.971435
1869	30	12	0.000544513	0.001529775	3.49E-03	1.48E+03	5.65E+02	297.9275894	7843.195876	5857.942551	6593.554262
1870	30	12	0.000857701	0.005749196	1.98E-03	7.31E+04	1.20E+04	1703.360319	421580.7569	137673.2083	41857.96142
1871	36	9	0.000624259	0.002663122	1.52E-03	9.29E+03	1.27E+03	154.8209746	47394.38775	13922.93753	4118.126758
1872	36	6	0.000584713	0.003122437	2.57E-03	5.92E+03	5.22E+02	48.31779099	26346.44498	5038.81691	1181.303808
1873	36	6	0.000792392	0.005445003	2.53E-03	1.60E+04	1.10E+03	95.76771229	69899.5679	10380.57646	2410.548084
1874	36	6	0.00058432	0.005052985	3.41E-03	1.23E+04	8.37E+02	65.36336226	54553.86315	8029.620148	1628.950607
1875	36	6	0.00097924	0.003701418	2.88E-03	8.99E+03	8.71E+02	88.78531615	39848.9831	8210.432793	2190.792261
1876	24	6	0.000599245	0.00586799	3.91E-03	4.65E+04	5.86E+03	596.4973515	173255.0872	43313.28139	10622.32158
1877	36	12	0.000568232	0.003348212	3.08E-03	9.51E+03	1.93E+03	373.1621418	56772.34066	24398.81871	10348.61677
1878	30	12	0.000798334	0.004398748	1.80E-03	3.92E+04	7.37E+03	1286.880929	224015.0982	85626.05227	31578.10948
1879	36	9	0.000763489	0.001323308	1.28E-03	3.50E+03	6.62E+02	109.169754	18025.74169	7405.099157	2861.185219
1880	30	9	0.000771449	0.002829319	2.00E-03	1.16E+04	2.20E+03	384.0916855	54073.62507	21913.42494	8868.696244
1881	3.60E+01	6	0.000604799	0.005278323	3.92E-03	1.26E+04	8.64E+02	67.21945658	55893.29102	8295.61084	1677.472578
1882	24	12	0.000744274	0.00390177	2.26E-03	2.79E+04	7.86E+03	2733.82446	157485.8177	86506.49703	56627.02369
1883	3.60E+01	6	0.000620969	0.005351977	2.50E-03	1.51E+04	9.63E+02	76.4938605	66247.11676	9161.754151	1920.428488
1884	36	12	0.000745094	0.005046928	1.11E-03	6.26E+04	6.88E+03	676.4491695	372066.2572	82738.18265	19180.69158
1885	30	6	0.000806166	0.004494558	2.38E-03	2.19E+04	2.03E+03	186.9579338	86543.8167	16814.02724	4070.870138
1886	30	9	0.000874303	0.001484947	1.31E-03	5.55E+03	1.24E+03	264.6468891	25967.39116	12475.7227	6147.075225
1887	30	12	0.000533561	0.001477273	3.92E-03	1.24E+03	4.88E+02	272.2783356	6496.298247	4978.606043	5931.294444
1888	36	9	0.000952024	0.003957081	2.20E-03	1.92E+04	2.33E+03	262.3141191	97660.34329	25185.23974	7060.142179
1889	24	9	0.000517164	0.005761753	2.83E-03	6.79E+04	1.26E+04	2073.148484	331049.1804	117634.1458	39744.46362
1890	30	6	0.000570451	0.003736327	2.08E-03	1.55E+04	1.48E+03	132.4461805	61811.5938	12414.02117	2865.864264
1891	24	9	0.000918039	0.001341465	2.67E-03	3.17E+03	1.07E+03	454.3677952	13192.8988	9076.268925	8591.038939
1892	24	12	0.000751254	0.00154661	3.96E-03	1.92E+03	8.70E+02	714.7102838	9818.280524	8192.533421	13205.2895
1893	30	12	0.000507986	0.002988925	3.65E-03	7.23E+03	2.10E+03	712.7187481	40597.6429	23764.85295	16781.3372
1894	30	12	0.000564354	0.001467238	2.67E-03	1.71E+03	6.28E+02	309.2096991	9192.482769	6639.700844	6990.885619
1895	24	9	0.000679792	0.001420332	3.98E-03	1.75E+03	6.73E+02	353.4938497	6980.331387	5269.831175	6188.750653
1896	30	9	0.000663462	0.002239502	1.83E-03	6.83E+03	1.44E+03	291.8372814	31664.67397	14385.394	6696.335417
1897	30	9	0.000703827	0.004408695	3.00E-03	2.45E+04	3.92E+03	541.2305394	115791.4209	38962.25686	12439.6145
1898	30	12	0.000715082	0.001275912	1.11E-03	3.45E+03	1.04E+03	380.2482763	19282.83503	11915.63	9265.014856
1899	36	12	0.000558147	0.003835043	1.83E-03	2.13E+04	3.33E+03	454.297775	128028.6822	41765.07778	12749.18346
1900	36	12	0.00098	0.005751908	3.48E-03	3.71E+04	5.52E+03	718.2632256	221366.5953	68597.30986	20346.04915
1901	24	6	0.000611757	0.003446451	2.37E-03	1.87E+04	2.87E+03	367.3693314	65055.23338	21133.00638	6550.006084
1902	36	12	0.000587567	0.001441476	3.89E-03	1.06E+03	3.46E+02	135.739748	6016.253922	4024.11779	3524.422756
1903	30	12	0.000745795	0.001885156	2.93E-03	3.14E+03	1.05E+03	449.8245842	17239.66597	11571.91815	10546.89577
1904	24	6	0.000977905	0.002889321	2.53E-03	1.35E+04	2.45E+03	386.4865772	46615.27342	18062.34793	6967.36434
1905	3.00E+01	12	0.000602959	0.002492193	1.15E-03	1.26E+04	2.92E+03	704.0778478	71322.16085	33951.72018	17150.251
1906	30	12	0.000517773	0.005328526	2.71E-03	4.51E+04	8.50E+03	1470.71346	272911.42	102176.529	35915.30845
1907	24	9	0.00067289	0.005720707	2.97E-03	6.45E+04	1.22E+04	2071.047425	294542.0898	111120.3392	39713.23909
1908	30	12	0.000691156	0.001631473	2.10E-03	2.96E+03	9.74E+02	404.7415631	16303.88054	10783.24299	9560.863204
1909	24	9	0.000607145	0.005841789	2.28E-03	8.45E+04	1.45E+04	2149.171551	396459.845	132724.3054	41277.52955
1910	30	9	0.000944516	0.001617287	3.19E-03	3.16E+03	8.32E+02	228.758602	14578.36213	8240.916235	5277.03351
1911	36	12	0.000965115	0.002666183	2.23E-03	8.52E+03	1.81E+03	378.0577025	50534.22698	22834.31589	10714.50982
1912	36	6	0.000623204	0.003521384	3.56E-03	6.30E+03	5.58E+02	50.85280641	28071.4264	5407.604207	1249.615168
1913	30	6	0.000790992	0.001649508	3.04E-03	2.65E+03	4.89E+02	77.35012642	10516.03256	4293.257908	1663.023506
1914	30	9	0.00099406	0.005500153	1.67E-03	6.79E+04	7.88E+03	819.7676655	318770.8341	75208.56288	19025.00691
1915	36	6	0.00062372	0.005808836	1.69E-03	1.87E+04	1.13E+03	90.96355724	81550.88887	10641.16611	2295.171277
1916	30	12	0.000500343	0.003237095	1.64E-03	1.81E+04	3.98E+03	875.9220354	103778.4329	46588.64561	21253.83795
1917	36	9	0.000910277	0.005676251	1.51E-03	4.99E+04	4.15E+03	370.3713476	250535.1562	43424.49206	10003.66704
1918	30	9	0.000679961	0.001997003	1.17E-03	7.96E+03	1.58E+03	295.5102317	37033.03513	15795.3266	6831.178942
1919	36	12	0.000706925	0.005103121	1.51E-03	5.16E+04	6.20E+03	646.0369443	308573.6421	75582.86568	18280.63176
1920	24	6	0.000767437	0.005033442	2.62E-03	4.36E+04	5.42E+03	559.3566512	154650.4628	39116.23486	10000.87332
1921	3.00E+01	12	0.000977135	0.004885723	3.36E-03	3.06E+04	6.53E+03	1381.883429	174168.6865	76172.32862	33808.20175
1922	36	12	0.00079011	0.004093834	3.16E-03	1.64E+04	2.96E+03	489.938345	97523.06743	37245.01155	13773.19366
1923	3.60E+01	6	0.000892943	0.005410277	1.18E-03	2.01E+04	1.53E+03	150.5329981	87613.5788	13967.72842	3721.888756
1924	30	6	0.000948071	0.001938566	3.19E-03	4.03E+03	6.99E+02	101.4014442	16057.30708	6089.129914	2189.617476
1925	3.60E+01	12	0.000547892	0.005812811	3.67E-03	3.54E+04	5.26E+03	665.1500648	223384.4839	67330.21081	18685.82931
1926	30	12	0.000628691	0.003613346	1.86E-03	2.21E+04	4.73E+03	1000.081887	126410.1584	55282.45039	24366.52476
1927	30	6	0.000778016	0.003672076	2.11E-03	1.57E+04	1.62E+03	161.0849306	62156.31853	13553.68356	3496.811582
1928	30	9	0.000816583	0.00593282	3.20E-03	4.97E+04	6.62E+03	746.3737277	236825.1913	64955.04489	17222.15508
1929	30	12	0.000750015	0.002868047	2.44E-03	9.74E+03	2.58E+03	762.2330832	54741.58994	29645.99409	18395.22295
1930	36	12	0.000893247	0.003753688	2.06E-03	1.94E+04	3.28E+03	503.3248006	115626.1992	40970.54683	14265.24358
1931	24	12	0.000553227	0.003653567	2.13E-03	2.42E+04	6.97E+03	2504.401652	138348.7004	76881.57028	51615.5635
1932	30	9	0.000682691	0.004311661	3.89E-03	1.86E+04	3.28E+03	511.2175858	87688.38109	32827.27388	11700.06922
1933	24	6	0.000863985	0.004993594	2.34E-03	4.67E+04	5.71E+03	590.7628065	164892.5352	40949.43816	10586.21431
1934	36	6	0.00070461	0.001418041	2.80E-03	1.57E+03	2.41E+02	30.64975798	7107.294154	2393.478071	718.2030167
1935	24	9	0.000889675	0.002515633	2.52E-03	9.55E+03	2.72E+03	879.6774164	40417.03867	23741.20241	16715.73841
1936	24	9	0.000846031	0.004874582	3.19E-03	4.01E+04	8.55E+03	1754.256841	175318.9099	76612.52472	33580.85533
1937	3.00E+01	6	0.000572383	0.002913592	1.74E-03	1.03E+04	1.12E+03	112.152123	40824.79034	9472.963481	2420.844849
1938	24	12	0.000634418	0.004757644	1.74E-03	5.99E+04	1.41E+04	3554.811724	348621.2627	158894.8145	74491.88377
1939	24	12	0.000689563	0.004614767	2.95E-03	3.46E+04	9.57E+03	3223.733512	197872.6357	106201.4061	66754.64995
1940	30	6	0.000994384	0.001544149	1.33E-03	6.49E+03	9.90E+02	122.3322866	26416.46678	8334.507593	2602.620157
1941	36	9	0.000723604	0.004098087	1.58E-03	2.44E+04	2.48E+03	240.3607005	124008.9815	26545.35362	6458.09888
1942	36	6	0.000541188	0.00242672	2.63E-03	3.49E+03	3.67E+02	37.2324065	15624.71954	3590.936353	892.8394658
1943	24	9	0.000932513	0.004653188	2.12E-03	5.09E+04	9.92E+03	1783.134229	222454.2417	88265.83147	34337.64856
1944	30	6	0.00066624	0.001021205	2.90E-03	1.16E+03	2.43E+02	45.37813143	4592.133775	2153.696846	957.0809983
1945	30	12	0.000640048	0.004977975	1.21E-03	7.39E+04	1.13E+04	1469.319092	430764.9186	129932.2241	36067.52108
1946	36	6	0.00098445	0.005143019	3.29E-03	1.41E+04	1.12E+03	105.463321	61822.00545	10548.42934	2640.970576
1947	3.00E+01	9	0.000854362	0.001643297	3.17E-03	2.85E+03	7.64E+02	217.2361156	13058.93944	7509.085655	4973.420331
1948	30	9	0.00091055	0.00522126	2.26E-03	4.80E+04	6.28E+03	712.3811723	225728.5298	60999.70577	16501.25949
1949	24	6	0.000934156	0.002577447	1.80E-03	1.38E+04	2.44E+03	374.2127991	47848.11575	17997.28418	6742.673977
1950	36	9	0.000529185	0.001047271	3.64E-03	6.02E+02	1.65E+02	47.74201484	2997.011322	1761.173067	1162.881405
1951	24	6	0.000808339	0.003647155	2.98E-03	1.87E+04	3.02E+03	412.7405398	64560.33584	22165.58408	7391.895837
1952	36	6	0.000565836	0.001327846	1.67E-03	1.67E+03	2.37E+02	28.71912976	7527.585647	2331.83302	665.7933317
1953	24	6	0.000815277	0.00479814	1.94E-03	4.81E+04	5.69E+03	573.5648015	170105.6896	40641.23917	10275.90819
1954	30	12	0.000642576	0.003716283	2.99E-03	1.57E+04	3.81E+03	976.1439111	89289.61607	44214.13477	23564.25283
1955	24	6	0.000500129	0.003645791	3.57E-03	1.52E+04	2.55E+03	357.0114996	53670.69044	19115.20104	6327.409666
1956	24	9	0.00082264	0.004306009	2.97E-03	3.07E+04	6.90E+03	1535.199994	133413.1915	61632.05167	29336.0166
1957	24	9	0.00092267	0.001850873	3.02E-03	4.60E+03	1.51E+03	610.2210221	19128.93742	12795.63232	11459.78911
1958	30	12	0.000967395	0.003059377	3.70E-03	8.58E+03	2.44E+03	807.1542286	47948.02663	27819.78119	19450.35201
1959	36	6	0.000805246	0.003912201	2.90E-03	9.04E+03	7.76E+02	73.85016265	39995.65125	7390.09147	1833.936694
1960	36	6	0.000980507	0.002781057	2.63E-03	6.15E+03	7.02E+02	75.75317589	27511.30413	6634.507874	1850.283961
1961	24	6	0.000782433	0.002563061	2.44E-03	9.57E+03	1.82E+03	305.0928558	32788.08741	13450.30663	5477.030214
1962	24	9	0.000971725	0.00446298	1.21E-03	7.32E+04	1.25E+04	1877.265544	321463.0238	109529.0323	36287.09038
1963	30	12	0.000854747	0.005755735	2.51E-03	6.00E+04	1.06E+04	1666.859059	346371.0534	122864.4987	40907.30825
1964	30	9	0.00095102	0.005735854	2.03E-03	6.49E+04	7.71E+03	803.1789423	305623.9604	74012.46042	18620.00601
1965	36	6	0.000796416	0.00382452	1.54E-03	1.15E+04	9.49E+02	92.9402246	50469.32469	8839.428082	2289.836622
1966	30	12	0.000588594	0.003967288	2.77E-03	1.99E+04	4.54E+03	1056.129885	114428.5405	53178.14443	25578.3516
1967	36	9	0.000577696	0.001273017	1.34E-03	2.18E+03	4.42E+02	82.34382612	11159.57368	4962.395622	2139.530682
1968	30	9	0.000765072	0.003493119	3.81E-03	1.11E+04	2.25E+03	420.5030146	51891.73411	22382.77554	9617.38235
1969	24	12	0.00098421	0.005250222	1.20E-03	1.10E+05	2.22E+04	4297.128469	629401.4929	243327.2026	90412.95595
1970	36	6	0.000925951	0.001065421	3.35E-03	1.51E+03	2.27E+02	27.21033116	6992.775098	2253.998993	627.9073827
1971	36	12	0.000957432	0.004365415	3.45E-03	1.85E+04	3.31E+03	545.8027565	110015.2452	41642.28265	15423.65135
1972	36	12	0.000772617	0.004038765	3.04E-03	1.63E+04	2.93E+03	483.0314476	97070.71214	36918.02034	13575.69283
1973	36	9	0.000620418	0.005426884	1.87E-03	3.94E+04	3.34E+03	275.4354999	201655.127	35596.45804	7391.101547
1974	30	9	0.000976169	0.001210661	3.37E-03	2.32E+03	6.26E+02	176.9771991	10743.53682	6217.181866	4081.978509
1975	36	12	0.000714555	0.005465894	1.77E-03	5.41E+04	6.54E+03	680.3542509	324995.1514	79933.42962	19245.26141
1976	36	9	0.000753017	0.004721023	3.81E-03	1.82E+04	2.21E+03	236.1307482	93389.87736	24296.6591	6319.772276
1977	36	6	0.000993987	0.002080065	3.46E-03	3.40E+03	4.66E+02	54.14640609	15407.11108	4527.017678	1313.366986
1978	30	9	0.000974348	0.002412002	1.17E-03	1.50E+04	2.73E+03	451.5543191	70208.62303	27065.69978	10472.71237
1979	24	6	0.000661373	0.002371	1.04E-03	1.51E+04	2.36E+03	317.3163448	52410.76251	17246.18792	5694.4949
1980	36	9	0.000591664	0.00124852	1.17E-03	2.46E+03	4.84E+02	86.28566707	12591.63029	5430.621256	2246.458088
1981	36	12	0.00059476	0.001064644	3.82E-03	6.60E+02	2.27E+02	98.60010582	3717.760707	2598.324222	2513.626551
1982	36	12	0.000564271	0.003806495	2.22E-03	1.77E+04	2.98E+03	443.1543341	106558.688	37510.72158	12408.08892
1983	24	9	0.000937832	0.003090784	1.74E-03	2.18E+04	5.07E+03	1207.008651	93558.93632	45136.0747	23284.0873
1984	36	12	0.000845058	0.001329889	1.20E-03	4.01E+03	9.46E+02	224.7833304	23857.71738	11994.47296	6333.230032
1985	36	6	0.000749459	0.003268829	2.03E-03	7.83E+03	7.04E+02	69.28686029	34654.61289	6670.881209	1703.457894
1986	30	12	0.000725404	0.005025571	3.17E-03	3.40E+04	6.98E+03	1383.984984	195997.5931	82030.5208	33759.74574
1987	36	9	0.000868669	0.002771686	1.25E-03	1.36E+04	1.82E+03	222.7995262	69198.47505	19650.70284	5930.784891
1988	24	9	0.000765291	0.002229526	1.18E-03	1.31E+04	3.27E+03	864.7318786	56146.8286	29045.92582	16658.58381
1989	30	6	0.000521867	0.003522282	1.57E-03	1.60E+04	1.45E+03	126.745302	63652.59548	12116.02822	2739.405774
1990	36	12	0.000605916	0.005537682	3.30E-03	3.42E+04	5.06E+03	640.7538313	210316.2386	64023.67266	18016.90569
1991	3.60E+01	12	0.000825355	0.003367965	3.60E-03	8.95E+03	1.91E+03	397.9879845	53061.55668	24015.08581	11131.9069
1992	30	6	0.000710832	0.002703776	1.55E-03	1.02E+04	1.20E+03	130.3534771	40439.82472	10088.05944	2811.417622
1993	30	9	0.000911592	0.004604446	2.87E-03	2.93E+04	4.53E+03	610.7125029	137232.3936	44630.95413	14127.44036
1994	36	12	0.000691672	0.005679188	3.59E-03	3.42E+04	5.13E+03	662.4590713	207884.8374	64595.70074	18648.31529
1995	30	9	0.000796602	0.003805536	3.58E-03	1.47E+04	2.76E+03	468.9324363	68722.84281	27494.95318	10766.29063
1996	30	9	0.000532597	0.004360819	3.89E-03	1.88E+04	3.29E+03	502.7298209	90752.82734	33297.15776	11463.94836
1997	24	6	0.000953496	0.004400466	1.65E-03	4.57E+04	5.62E+03	604.5342626	160688.0765	40020.26262	10848.31214
1998	24	12	0.000930927	0.001899854	1.51E-03	7.43E+03	2.60E+03	1308.692014	40725.43481	27593.8586	26970.67866
1999	36	9	0.000645194	0.002668037	1.88E-03	7.92E+03	1.16E+03	150.4988833	40449.47947	12801.29993	3999.364908
2000	30	6	0.000978674	0.001967083	3.95E-03	3.58E+03	6.44E+02	98.01139283	14224.6831	5641.167894	2120.577146
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
											
