Sample	m 	n	tcrease	tpanel	W	bend stiff 0.3	bend stiff 0.6	bend stiff 0.9	axial stiff 0.3	axial stiff 0.6	axial stiff 0.9
1358	30	6	0.000955431	0.002786503	2.61E-03	7.48E+04	2.67E+04	11787.18739	271271.4723	152470.2446	114504.5207
1359	36	9	0.000828418	0.003930993	2.35E-03	1.30E+05	3.88E+04	12818.37203	701858.1414	338092.9436	183728.5451
1360	36	12	0.000633396	0.004024645	1.25E-03	1.62E+05	4.10E+04	11405.90316	986890.3591	428785.7908	204595.615
1361	36	12	0.000616794	0.001361904	1.10E-03	9.88E+03	3.11E+03	1879.156758	50041.97728	31429.81001	33685.3758
1362	24	12	0.000826836	0.002710422	1.21E-03	4.98E+04	1.47E+04	6967.928545	257900.9834	150337.8824	125833.0308
1363	30	9	0.000737851	0.00320306	3.20E-03	5.69E+04	1.76E+04	8568.909219	250081.2644	145265.4091	120181.3521
1364	36	6	0.000865571	0.002988777	2.91E-03	7.90E+04	3.02E+04	11846.11181	350261.7023	184460.4771	117929.0981
1365	24	12	0.000514547	0.004559722	1.71E-03	1.53E+05	4.15E+04	14696.52642	825605.7692	422740.004	263248.5601
1366	24	12	0.000988403	0.003928335	1.24E-03	1.36E+05	3.66E+04	12870.28059	737867.0806	377467.9176	232257.4718
1367	24	6	0.000627471	0.003591529	3.92E-03	9.96E+04	3.41E+04	16942.03744	310923.7549	182374.7625	159088.4517
1368	24	12	0.000912121	0.003307112	2.94E-03	3.87E+04	1.21E+04	7113.917096	196317.5348	122704.1624	127699.1185
1369	24	6	0.000794061	0.002934553	2.94E-03	7.47E+04	2.55E+04	13274.72228	230391.0512	137843.3592	125400.7097
1370	30	9	0.000648694	0.00507685	2.82E-03	2.05E+05	5.98E+04	19692.77308	1096100.256	526918.6562	283410.4127
1371	36	9	0.000627674	0.00424025	1.04E-03	2.40E+05	7.04E+04	17749.01277	1791343.604	655424.2688	260446.4548
1372	24	12	0.000594325	0.004519714	1.04E-03	2.25E+05	5.69E+04	16870.72608	1281474.04	587595.3192	302562.7572
1373	30	6	0.000674268	0.002648998	2.73E-03	6.45E+04	2.28E+04	10533.14171	223199.8089	127972.2166	101397.0531
1374	36	6	0.000801602	0.00326059	1.25E-03	1.29E+05	5.56E+04	17329.60713	959781.2957	399764.3779	179682.8357
1375	3.00E+01	6	0.000942389	0.004974976	1.32E-03	2.93E+05	1.25E+05	35187.73431	2524793.7	926343.5426	365889.4771
1376	24	6	0.000556368	0.00163776	1.68E-03	2.56E+04	8.76E+03	5752.097138	71576.77967	45853.53882	53451.46521
1377	24	12	0.000945343	0.001995858	3.56E-03	7.73E+03	2.80E+03	2820.885314	38025.45509	27357.92266	48160.64013
1378	3.60E+01	6	0.000990023	0.002299749	2.24E-03	5.28E+04	1.96E+04	8327.881073	211491.6676	116003.3497	81901.49283
1379	36	12	0.000710651	0.005719608	1.09E-03	3.86E+05	8.77E+04	19515.86961	2829550.703	937814.7742	351924.2097
1380	30	6	0.000922004	0.004215446	1.43E-03	2.22E+05	9.09E+04	27566.53498	1514288.888	630888.269	282309.1565
1381	36	6	0.000711407	0.004519177	3.23E-03	1.63E+05	6.77E+04	22211.50142	1031547.774	471712.1761	229994.0855
1382	30	12	0.000522216	0.003212287	1.73E-03	6.47E+04	1.84E+04	7554.462068	341732.1399	188206.4311	135483.8779
1383	30	9	0.000993765	0.003258681	2.96E-03	6.41E+04	1.97E+04	9138.137569	278815.8873	160108.8466	128024.5214
1384	30	12	0.00062065	0.001481585	2.28E-03	5.59E+03	1.95E+03	1760.531169	27581.30162	19207.90674	30540.21686
1385	30	9	0.000649482	0.002026572	1.32E-03	3.52E+04	1.09E+04	5370.063766	150309.0412	88129.10032	74997.92588
1386	2.40E+01	12	0.000885301	0.001669935	2.73E-03	5.98E+03	2.19E+03	2300.660353	29371.02057	21340.00315	39072.04028
1387	30	9	0.00067196	0.004181195	3.41E-03	1.09E+05	3.29E+04	13345.1698	521527.9256	281064.5793	189565.1449
1388	30	6	0.000653768	0.002084157	3.56E-03	2.91E+04	1.00E+04	6042.39015	85488.94257	53418.49359	56745.57015
1389	30	6	0.000822499	0.002880846	1.20E-03	1.22E+05	4.69E+04	16258.02607	615140.3719	297014.1412	162576.6248
1390	30	6	0.000691319	0.003756664	2.94E-03	1.33E+05	4.93E+04	18792.31353	571257.416	297910.7877	185393.6862
1391	36	9	0.000874811	0.005807132	2.81E-03	2.75E+05	8.12E+04	22396.04688	1805003.883	741414.6805	326849.3165
1392	24	12	0.000889535	0.002154426	2.82E-03	1.19E+04	4.11E+03	3481.548723	59068.27136	40733.55071	60806.11879
1393	24	12	0.00062908	0.004466743	2.69E-03	9.76E+04	2.81E+04	12208.11261	508268.0688	286039.128	219187.3821
1394	24	6	0.000839292	0.005792214	3.72E-03	3.07E+05	1.10E+05	39333.59737	1315717.41	662169.1778	385571.3045
1395	30	9	0.00082413	0.00186354	2.57E-03	1.55E+04	5.12E+03	3539.345076	61149.64934	39651.4575	48232.73729
1396	30	6	0.000866926	0.003051068	2.72E-03	8.92E+04	3.21E+04	13574.67961	338149.0799	186240.7169	132370.0792
1397	36	9	0.000896286	0.004822466	2.00E-03	2.25E+05	6.64E+04	18495.65577	1442242.809	598674.9012	268053.3633
1398	30	6	0.000871648	0.005716144	2.80E-03	2.96E+05	1.20E+05	36712.7566	1960481.574	839815.3485	377772.881
1399	24	6	0.000790812	0.002680459	3.98E-03	4.63E+04	1.58E+04	9904.203731	131652.459	83185.52255	92147.89364
1400	30	6	0.000544841	0.001126928	2.15E-03	8.56E+03	2.99E+03	2375.144097	23010.69958	15420.86885	21838.2224
1401	30	6	0.000642325	0.002820747	3.56E-03	6.22E+04	2.18E+04	10569.63196	206705.3907	120548.6847	100903.0593
1402	24	9	0.000809861	0.003748707	1.48E-03	1.47E+05	4.29E+04	16028.21071	696468.4962	362085.378	227162.2441
1403	3.00E+01	12	0.000918563	0.00228389	1.63E-03	2.65E+04	8.09E+03	4310.390553	135787.4156	82274.11372	77605.11949
1404	30	12	0.000777815	0.00169124	3.19E-03	6.01E+03	2.11E+03	1965.827275	29601.0532	20762.62946	33982.60701
1405	3.60E+01	6	0.000673624	0.002028949	1.84E-03	4.51E+04	1.67E+04	7166.392347	176852.2989	97912.96247	70435.73547
1406	24	12	0.000871698	0.002625866	3.64E-03	1.64E+04	5.56E+03	4430.497101	81562.97091	55392.4788	77893.58827
1407	30	12	0.00098676	0.005487579	2.49E-03	1.99E+05	5.22E+04	16371.26507	1129001.994	539768.4075	293811.8008
1408	36	6	0.000888551	0.002558638	2.25E-03	6.57E+04	2.50E+04	9973.743948	285335.3921	151488.7221	98943.64173
1409	30	9	0.000557845	0.001880473	1.12E-03	3.31E+04	1.03E+04	5008.701086	142199.4623	83109.14292	70035.10444
1410	24	12	0.00069858	0.004322976	2.04E-03	1.14E+05	3.21E+04	12728.5585	604926.0141	328143.9908	228858.8524
1411	30	12	0.000946539	0.00201191	3.65E-03	8.73E+03	2.99E+03	2537.485647	43224.89882	29654.63401	44373.48761
1412	30	6	0.000627399	0.001590702	3.72E-03	1.36E+04	4.75E+03	3559.947078	37120.26718	24543.69599	32842.34782
1413	24	9	0.000929864	0.004814503	2.54E-03	1.83E+05	5.35E+04	20302.98587	868199.1417	454016.2583	287984.5903
1414	24	12	0.000551503	0.002414503	2.06E-03	2.18E+04	7.05E+03	4686.349567	109495.7558	70917.66319	83536.28055
1415	30	12	0.0005027	0.002695626	3.80E-03	1.92E+04	6.18E+03	4118.919755	95925.14869	61985.71479	73314.48714
1416	36	12	0.000600657	0.00590741	1.48E-03	3.49E+05	8.17E+04	19245.83876	2410262.743	869621.5473	346190.2624
1417	30	12	0.000506802	0.00287187	2.35E-03	3.59E+04	1.08E+04	5541.832555	183625.1695	109796.4793	99383.34192
1418	3.60E+01	6	0.000774912	0.003804367	3.05E-03	1.23E+05	4.94E+04	17320.12325	668739.9265	324729.1658	176321.5608
1419	30	6	0.000579283	0.005158617	2.00E-03	2.78E+05	1.14E+05	34013.94192	2005937.265	834326.6406	353113.6494
1420	36	12	0.000581516	0.002122605	3.31E-03	1.25E+04	4.00E+03	2655.217088	62508.34959	40252.09668	47366.29049
1421	30	12	0.000691201	0.003401879	3.05E-03	4.57E+04	1.37E+04	6774.277686	235377.6784	139243.0697	121698.9653
1422	30	6	0.000542575	0.001531837	1.96E-03	2.11E+04	7.27E+03	4408.866296	61746.02148	38691.39281	41483.13802
1423	3.60E+01	12	0.000718779	0.005279909	3.24E-03	1.57E+05	4.17E+04	13250.54372	895465.341	431036.0994	237015.1246
1424	30	9	0.000500267	0.001448881	3.99E-03	4.99E+03	1.80E+03	1854.820907	19122.05202	13581.70115	24243.32284
1425	30	12	0.000702726	0.00287157	3.44E-03	2.53E+04	7.95E+03	4798.102825	127605.3226	80257.52651	85915.63212
1426	24	9	0.000986265	0.001621253	1.11E-03	2.00E+04	6.53E+03	4281.40619	78311.58585	50350.04062	58508.5474
1427	30	9	0.000968567	0.005751619	2.11E-03	3.27E+05	9.32E+04	25988.66444	1984135.877	832135.9462	375439.7176
1428	2.40E+01	12	0.000758709	0.003316522	2.08E-03	5.36E+04	1.61E+04	8079.483035	275328.1641	163801.8996	145526.5534
1429	24	9	0.000537383	0.003272885	1.21E-03	1.21E+05	3.56E+04	13656.34519	578924.8009	303782.44	193920.318
1430	36	6	0.000889393	0.00436375	3.91E-03	1.42E+05	5.74E+04	20007.31781	783984.2394	378692.7197	203907.4194
1431	24	12	0.000652826	0.00272314	3.29E-03	1.99E+04	6.62E+03	4870.976812	99448.13507	66209.26126	86228.83174
1432	36	6	0.000930062	0.005540265	2.98E-03	2.30E+05	1.01E+05	30422.47993	1929128.462	767531.9643	321233.047
1433	30	9	0.000847433	0.004933337	1.49E-03	2.87E+05	8.18E+04	22540.81849	1765725.695	731154.6322	325629.0258
1434	3.00E+01	9	0.000888934	0.005114011	1.82E-03	2.76E+05	7.90E+04	22603.33666	1632683.978	702028.2815	325935.9387
1435	30	9	0.000917821	0.002997603	2.29E-03	6.34E+04	1.94E+04	8694.231948	278686.3896	158028.1084	121963.6466
1436	30	6	0.000545776	0.004296997	2.20E-03	1.98E+05	7.73E+04	25426.88545	1100416.849	514530.641	258020.9251
1437	24	12	0.000716475	0.00527805	1.03E-03	3.33E+05	8.03E+04	21439.13723	1984161.329	834075.7566	384775.318
1438	30	6	0.000994745	0.005375035	3.54E-03	2.45E+05	9.56E+04	31649.81766	1338554.572	625774.6528	320106.0209
1439	30	9	0.000905392	0.001869689	2.59E-03	1.56E+04	5.15E+03	3558.610864	61232.36438	39743.05073	48473.49354
1440	36	12	0.000924203	0.001343574	2.47E-03	4.58E+03	1.57E+03	1359.783097	22644.55837	15569.39137	23831.15372
1441	30	12	0.000949281	0.0036449	3.89E-03	4.45E+04	1.35E+04	6983.870682	228111.4462	137050.1584	125624.0423
1442	36	12	0.000603894	0.002310555	1.36E-03	3.57E+04	1.03E+04	4412.556249	188749.9712	105825.6393	79373.6915
1443	36	12	0.000775932	0.002666581	1.32E-03	5.44E+04	1.52E+04	5748.116003	295397.7622	156775.6885	103413.3041
1444	24	6	0.000642967	0.004332299	3.66E-03	1.64E+05	5.69E+04	24255.91092	573264.498	316718.5866	231582.0121
1445	30	6	0.000777782	0.005511172	1.61E-03	3.25E+05	1.38E+05	38840.69198	2838238.419	1051427	407181.9377
1446	36	9	0.000794516	0.005593316	1.33E-03	3.57E+05	1.04E+05	24723.71047	2990412.558	986967.4074	364378.7106
1447	3.00E+01	12	0.000547676	0.003593042	2.47E-03	6.43E+04	1.86E+04	8044.154027	336072.5276	189170.7762	144174.0674
1448	30	12	0.000915915	0.004229486	1.67E-03	1.40E+05	3.71E+04	12169.91629	779483.0761	383398.489	218740.1625
1449	36	12	0.000647007	0.00228272	1.37E-03	3.44E+04	1.00E+04	4317.132771	181739.6579	102350.0165	77696.07354
1450	30	12	0.000665188	0.00146419	1.36E-03	8.81E+03	2.90E+03	2108.120626	44005.35975	29060.50341	37388.77573
1451	24	9	0.000626419	0.003238373	3.50E-03	4.74E+04	1.52E+04	9075.331214	200446.6803	123637.3293	125640.0198
1452	30	6	0.000673492	0.001599291	2.25E-03	2.11E+04	7.29E+03	4510.318927	61489.25504	38761.63457	42489.97809
1453	30	12	0.000891683	0.001666926	3.23E-03	5.74E+03	2.03E+03	1923.990449	28289.80475	19931.57076	33216.40319
1454	2.40E+01	12	0.000802758	0.004984336	2.81E-03	1.28E+05	3.60E+04	14490.06171	673093.8665	367590.9104	260529.8264
1455	24	6	0.000909866	0.002179132	3.67E-03	2.85E+04	9.84E+03	7021.402141	78104.774	51151.96269	64987.87452
1456	2.40E+01	6	0.000695927	0.003281691	1.00E-03	1.90E+05	6.92E+04	23544.87114	880105.4179	426149.5782	232785.7584
1457	24	12	0.000686194	0.003692582	1.05E-03	1.31E+05	3.52E+04	12185.96428	714955.2265	362626.2002	219330.2068
1458	36	12	0.000860542	0.001080816	3.96E-03	1.60E+03	6.09E+02	787.7270165	7741.224489	5834.204106	13098.9802
1459	3.00E+01	12	0.000643386	0.004459068	1.96E-03	1.41E+05	3.77E+04	12575.22789	780353.8278	387649.9391	225195.3743
1460	36	9	0.000804007	0.003600341	3.73E-03	7.46E+04	2.28E+04	9382.172017	353326.3409	192419.5228	133032.7355
1461	24	9	0.000853892	0.003056079	2.66E-03	5.18E+04	1.64E+04	9130.102419	216071.3414	131525.5734	126661.9816
1462	36	9	0.000974587	0.002821898	2.18E-03	6.13E+04	1.87E+04	7546.389128	283369.3845	153772.1359	106134.0538
1463	30	12	0.000850375	0.001966449	3.03E-03	9.70E+03	3.27E+03	2607.890472	48208.75854	32577.84961	45886.52464
1464	30	6	0.000895749	0.002055638	1.37E-03	5.66E+04	2.03E+04	8860.765966	208179.8914	116276.0501	86189.97143
1465	24	12	0.00087201	0.004820642	2.95E-03	1.11E+05	3.19E+04	13486.20829	584624.7178	326048.3899	242774.0269
1466	36	9	0.000544783	0.00449789	3.35E-03	1.40E+05	4.19E+04	14218.81835	761239.0112	372339.4995	205548.0506
1467	36	9	0.000678114	0.004445096	1.32E-03	2.35E+05	6.90E+04	18029.96411	1657095.113	636981.9019	263828.3988
1468	36	9	0.00097795	0.002497947	2.56E-03	3.92E+04	1.22E+04	5700.752918	169401.2954	97864.65267	79646.86751
1469	3.00E+01	12	0.000935778	0.00466426	1.53E-03	1.92E+05	4.92E+04	14611.20423	1109954.976	510315.2183	262447.9659
1470	30	12	0.000765273	0.004113787	2.59E-03	8.96E+04	2.53E+04	10000.19002	477243.5559	258969.4563	179604.135
1471	36	9	0.000603137	0.005647534	3.34E-03	2.35E+05	6.97E+04	20482.26007	1451955.914	635810.6913	299522.477
1472	30	9	0.000634026	0.004511619	3.17E-03	1.40E+05	4.17E+04	15578.46938	698222.3182	361327.7361	222502.5536
1473	24	9	0.000833609	0.003586016	3.98E-03	5.63E+04	1.79E+04	10358.75769	236520.235	144990.5602	143569.123
1474	3.60E+01	9	0.000657032	0.005565919	1.84E-03	3.11E+05	9.12E+04	23106.51961	2313161.932	854634.2457	341036.5582
1475	24	9	0.000577152	0.002609427	1.36E-03	6.02E+04	1.85E+04	8895.663234	263276.1237	152241.8507	124676.8668
1476	24	9	0.000685759	0.003415144	1.84E-03	9.64E+04	2.91E+04	12697.88869	435676.9917	242696.8537	178956.9305
1477	24	12	0.000769726	0.002461737	2.41E-03	2.00E+04	6.57E+03	4601.277791	100406.0968	65941.9954	81797.20238
1478	24	12	0.000894793	0.004099887	3.54E-03	5.99E+04	1.82E+04	9601.455439	306456.186	185198.5612	172718.7882
1479	24	9	0.000953535	0.002719747	2.83E-03	3.56E+04	1.15E+04	7276.762665	143130.4225	90590.27317	99910.00827
1480	36	6	0.000659123	0.001204599	1.45E-03	1.56E+04	5.47E+03	3049.179697	48808.26387	29844.32685	29203.97529
1481	24	6	0.000742387	0.004226036	1.44E-03	2.62E+05	9.65E+04	31544.76678	1295555.225	607932.4075	313731.0025
1482	36	9	0.000804406	0.005589711	1.41E-03	3.49E+05	1.02E+05	24478.92683	2862606.888	963628.5615	360431.2514
1483	36	12	0.000996944	0.005158726	3.90E-03	1.27E+05	3.48E+04	12014.53724	707659.0719	358821.9414	215522.6779
1484	30	12	0.000598364	0.001767402	1.53E-03	1.34E+04	4.30E+03	2786.868301	67529.29848	43301.96635	49779.87786
1485	24	12	0.000790916	0.003902491	3.10E-03	5.88E+04	1.78E+04	9243.972831	300980.9631	180982.0307	166244.5079
1486	3.00E+01	6	0.000528554	0.002649606	2.57E-03	6.71E+04	2.38E+04	10768.0602	235551.3492	133746.8692	103465.6914
1487	2.40E+01	12	0.000579112	0.001297898	2.46E-03	3.18E+03	1.23E+03	1527.172467	15448.16251	11689.10716	25045.70489
1488	30	12	0.000954914	0.005742826	3.68E-03	1.64E+05	4.45E+04	15552.57693	895049.6588	457070.6073	278927.1652
1489	30	12	0.000545962	0.001423839	1.57E-03	7.09E+03	2.38E+03	1890.575775	35217.04416	23762.06833	33272.61557
1490	30	6	0.00088693	0.004789041	2.40E-03	2.31E+05	9.20E+04	29382.58895	1373099.114	617382.6565	299121.6771
1491	36	12	0.00064461	0.005593666	1.80E-03	2.75E+05	6.69E+04	17058.04108	1768765.068	704714.6347	306104.1682
1492	2.40E+01	12	0.000788512	0.001031571	3.18E-03	1.39E+03	5.89E+02	993.4496242	6637.980725	5391.975785	15475.47247
1493	36	6	0.000581298	0.002374936	1.95E-03	6.07E+04	2.30E+04	9188.436354	262339.7944	139804.7707	91264.06861
1494	36	6	0.000866583	0.00312711	2.79E-03	8.83E+04	3.43E+04	12977.07796	415412.3767	213576.7911	129938.9992
1495	30	12	0.00094827	0.004630079	3.13E-03	1.05E+05	2.95E+04	11455.89043	562355.6984	302678.8457	205940.218
1496	3.60E+01	9	0.00070389	0.005338001	2.43E-03	2.50E+05	7.37E+04	20448.50592	1634951.488	675925.3761	299269.5229
1497	24	12	0.000720718	0.004681721	1.35E-03	2.01E+05	5.22E+04	16554.99153	1118590.39	538110.0454	297332.4251
1498	36	12	0.000740201	0.00550364	3.63E-03	1.60E+05	4.26E+04	13676.33095	907358.8383	439775.8133	244582.0196
1499	3.60E+01	12	0.000847829	0.002905972	2.83E-03	3.53E+04	1.05E+04	4997.852896	183238.9087	107018.5287	89951.54448
1500	36	12	0.00090139	0.003078954	1.83E-03	6.07E+04	1.71E+04	6539.954896	328282.9304	175533.4405	117676.8137
1501	24	12	0.000750269	0.001478301	1.45E-03	7.61E+03	2.66E+03	2340.385574	37714.86611	26259.36749	40720.27347
1502	30	9	0.000888396	0.005910944	1.71E-03	3.88E+05	1.09E+05	28398.39098	2567594.081	992916.3679	412717.1262
1503	3.00E+01	6	0.000512818	0.003474756	2.36E-03	1.27E+05	4.74E+04	17733.83893	559485.7936	288701.766	175309.393
1504	36	6	0.000839526	0.002065919	3.41E-03	3.13E+04	1.11E+04	5739.26637	103028.4808	61512.25554	55285.44103
1505	24	6	0.000712539	0.00292254	1.79E-03	1.06E+05	3.66E+04	16013.27315	367104.8971	205759.5144	153703.9471
1506	24	6	0.000954831	0.001901831	3.37E-03	2.13E+04	7.40E+03	5685.139663	57273.15182	38213.52912	52349.66376
1507	24	9	0.000566657	0.004682738	3.97E-03	1.17E+05	3.57E+04	16524.988	532410.7365	301451.7051	232796.671
1508	30	12	0.000702512	0.005106986	2.65E-03	1.57E+05	4.23E+04	14258.38147	868494.2424	434122.2907	255217.6716
1509	36	6	0.000592842	0.0033366	3.78E-03	8.63E+04	3.28E+04	12973.93524	375172.0977	199566.4388	128852.2639
1510	36	12	0.000919911	0.002383766	2.00E-03	2.78E+04	8.33E+03	4044.062056	144363.6665	84864.9389	72843.06393
1511	36	12	0.00057206	0.003585922	1.73E-03	9.49E+04	2.57E+04	8588.895723	532439.356	264916.0317	153797.0794
1512	3.00E+01	12	0.000808477	0.002915506	2.29E-03	3.85E+04	1.16E+04	5776.782985	198324.1509	117747.7037	104001.1147
1513	3.00E+01	9	0.000705075	0.003682925	2.91E-03	8.92E+04	2.70E+04	11353.13737	415537.2242	227935.2965	160700.9847
1514	24	6	0.000565255	0.003093248	2.55E-03	9.46E+04	3.25E+04	15397.87929	305594.3276	176431.5318	145517.9621
1515	3.60E+01	6	0.000816657	0.00432661	1.18E-03	1.97E+05	9.06E+04	25653.48738	2119647.529	726477.6371	272918.6309
1516	30	12	0.000688592	0.001588812	3.66E-03	4.40E+03	1.59E+03	1667.405207	21558.39875	15532.50632	28330.62328
1517	36	6	0.000601035	0.003553446	2.49E-03	1.18E+05	4.77E+04	16452.97814	662810.0154	318602.4805	168323.8531
1518	2.40E+01	6	0.000862388	0.003799257	2.87E-03	1.42E+05	4.93E+04	21197.20734	500239.9282	278194.4414	203610.2928
1519	24	9	0.000526912	0.002240009	3.73E-03	1.58E+04	5.44E+03	4589.225395	62985.68096	42634.51761	61670.29506
1520	36	6	0.000542915	0.005362512	3.35E-03	2.12E+05	9.14E+04	28245.18478	1636936.471	698099.297	298437.2307
1521	30	6	0.00074785	0.002146189	1.05E-03	7.26E+04	2.67E+04	10488.47115	301676.981	159287.8954	103168.4115
1522	30	6	0.000621428	0.00492549	3.63E-03	2.06E+05	7.86E+04	27329.58487	1019770.416	500866.7447	274009.8314
1523	30	6	0.000701484	0.001596797	1.97E-03	2.34E+04	8.09E+03	4774.744162	69732.02988	43386.20346	45216.07267
1524	30	12	0.000888258	0.005672294	1.41E-03	3.29E+05	7.87E+04	20120.05172	2051636.982	824054.6062	361281.0094
1525	30	9	0.000805315	0.00197281	1.91E-03	2.38E+04	7.60E+03	4428.639882	96493.87582	59779.28634	61144.33757
1526	36	9	0.000999581	0.002695047	2.51E-03	4.86E+04	1.50E+04	6580.217004	215438.5018	121426.6334	92199.58717
1527	24	9	0.000943104	0.001700593	2.95E-03	9.18E+03	3.28E+03	3159.947169	34709.79244	24519.66003	41406.31579
1528	24	6	0.000975669	0.002273546	3.86E-03	3.07E+04	1.06E+04	7447.913182	84523.4042	55162.523	69064.75062
1529	36	6	0.000870858	0.001535424	2.83E-03	1.72E+04	6.02E+03	3576.578363	52034.70311	32428.14653	34064.09176
1530	24	6	0.000721675	0.005925833	2.08E-03	4.16E+05	1.57E+05	47661.65916	2397321.619	1048503.779	480547.5711
1531	24	6	0.00060673	0.003708932	1.82E-03	1.79E+05	6.34E+04	23839.39432	716969.8768	372461.5614	232010.3946
1532	24	12	0.000806168	0.003758092	1.64E-03	9.43E+04	2.67E+04	10867.47573	498135.8335	273623.0277	195961.4505
1533	36	9	0.000721254	0.003610852	3.74E-03	7.49E+04	2.29E+04	9412.375714	357737.3476	194477.0599	133703.1261
1534	3.00E+01	12	0.000614477	0.003863861	3.35E-03	5.99E+04	1.76E+04	8153.822041	310236.8908	179107.0129	146192.4509
1535	30	9	0.0007277	0.004908366	1.24E-03	3.14E+05	8.87E+04	23320.3573	2047320.9	803895.7549	338833.5161
1536	36	6	0.000697732	0.002668917	1.13E-03	9.61E+04	4.00E+04	13210.3424	606006.468	273631.6408	135412.6931
1537	24	6	0.00066615	0.002401355	2.88E-03	4.52E+04	1.54E+04	9267.4431	130329.7887	81398.96651	86405.65445
1538	2.40E+01	6	0.000554299	0.003932405	1.48E-03	2.24E+05	8.14E+04	27888.58241	1022755.654	500034.8142	275184.9898
1539	36	9	0.000732823	0.004457282	1.64E-03	2.12E+05	6.27E+04	17253.22706	1393127.78	570538.9828	251196.4495
1540	24	9	0.000823404	0.002762111	2.38E-03	4.34E+04	1.38E+04	7984.657929	178797.7803	110144.0073	110451.6196
1541	24	12	0.000667114	0.001656543	3.81E-03	4.22E+03	1.62E+03	1973.993006	20535.20728	15467.976	32494.90107
1542	36	12	0.000588872	0.00532927	2.23E-03	2.12E+05	5.38E+04	15013.90458	1286189.303	560526.2805	268701.9091
1543	30	6	0.000611749	0.005660661	1.97E-03	3.22E+05	1.35E+05	38767.55943	2612985.827	1025299.315	405933.4671
1544	24	9	0.000974329	0.003480437	2.85E-03	7.00E+04	2.18E+04	11192.50459	296377.7299	175962.7208	156010.8563
1545	36	12	0.000719403	0.002152406	3.78E-03	1.15E+04	3.72E+03	2586.080345	57378.20392	37377.71036	46031.49478
1546	30	6	0.000647738	0.002319224	1.96E-03	5.89E+04	2.09E+04	9469.62046	208016.6111	118293.6382	91529.71185
1547	30	6	0.000906566	0.002418717	2.49E-03	5.54E+04	1.95E+04	9312.63927	187606.6282	108941.5093	89806.39711
1548	24	6	0.000940047	0.002766451	1.56E-03	1.02E+05	3.55E+04	15400.89679	359352.0332	200644.4971	148632.0345
1549	2.40E+01	12	0.000820348	0.004536675	3.87E-03	7.36E+04	2.21E+04	11051.12964	377502.2921	224226.2348	198675.863
1550	3.60E+01	6	0.000865169	0.004056076	2.35E-03	1.51E+05	6.37E+04	20535.21752	1010245.447	445953.1886	212397.1211
1551	30	12	0.000646226	0.003095856	3.66E-03	2.95E+04	9.21E+03	5346.392344	149619.6198	93048.33597	95767.57156
1552	30	6	0.000648499	0.001048677	2.03E-03	7.45E+03	2.62E+03	2145.993347	19915.14457	13456.68998	19709.31909
1553	30	9	0.000606428	0.003214116	1.63E-03	9.95E+04	2.96E+04	11079.85682	487211.7997	253157.9275	157706.3492
